Marker_Name,scaffold_ID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,LG,genetic_position,Freq
RosBREED_snp_tart_cherry_a_Pp1_42037229,HiC_scaffold_1,97.55,204,4,1,1,204,51272902,51273104,2.00E-94,348,204,1,141.09,3
RosBREED_snp_tart_cherry_a_Pp1_42037229,HiC_scaffold_2,96.57,204,6,1,1,204,49556906,49557108,4.00E-91,337,204,1,141.09,3
RosBREED_snp_tart_cherry_a_Pp1_43556762,HiC_scaffold_2,97.06,204,5,1,1,204,51230985,51231187,9.00E-93,342,204,1,136.6,1
RosBREED_snp_tart_cherry_a_Pp1_44660028,HiC_scaffold_2,95.12,205,8,2,1,204,48780253,48780050,1.00E-86,322,204,1,134.33,3
RosBREED_snp_tart_cherry_a_Pp1_44660028,HiC_scaffold_3,93.17,205,12,2,1,204,45692630,45692427,6.00E-80,300,204,1,134.33,3
RosBREED_snp_tart_cherry_a_Pp1_44660028,HiC_scaffold_1,96.08,204,7,1,1,204,50633588,50633386,2.00E-89,331,204,1,134.33,3
RosBREED_snp_tart_cherry_a_Pp1_44823707,HiC_scaffold_2,94.61,204,3,2,1,204,48635008,48634813,9.00E-83,309,204,1,132.78,3
RosBREED_snp_tart_cherry_a_Pp1_44893274,HiC_scaffold_2,97.06,204,5,1,1,204,48515166,48514964,9.00E-93,342,204,1,132.78,3
RosBREED_snp_tart_cherry_a_Pp1_44893274,HiC_scaffold_3,96.57,204,6,1,1,204,45426653,45426451,4.00E-91,337,204,1,132.78,3
RosBREED_snp_tart_cherry_a_Pp1_44893274,HiC_scaffold_1,97.06,204,5,1,1,204,50325963,50325761,9.00E-93,342,204,1,132.78,3
RosBREED_snp_tart_cherry_a_Pp1_45748141,HiC_scaffold_3,97.06,204,3,2,1,204,44488858,44488658,3.00E-92,340,204,1,127.51,3
RosBREED_snp_tart_cherry_a_Pp1_45748141,HiC_scaffold_2,94.61,204,8,2,1,204,47528826,47528626,7.00E-84,313,204,1,127.51,3
RosBREED_snp_tart_cherry_a_Pp1_45748141,HiC_scaffold_1,96.57,204,4,2,1,204,49294621,49294421,2.00E-90,335,204,1,127.51,3
RosBREED_snp_tart_cherry_a_Pp2_03897197,HiC_scaffold_6,97.56,205,2,3,1,204,7704124,7704326,2.00E-94,348,204,2,7.38,3
RosBREED_snp_tart_cherry_a_Pp2_03897197,HiC_scaffold_4,96.1,205,5,3,1,204,8422360,8422562,2.00E-89,331,204,2,7.38,3
RosBREED_snp_tart_cherry_a_Pp2_03897197,HiC_scaffold_5,98.05,205,1,3,1,204,7566481,7566683,4.00E-96,353,204,2,7.38,3
RosBREED_snp_tart_cherry_a_Pp2_12247320,HiC_scaffold_4,95.59,204,8,1,1,204,17320757,17320959,9.00E-88,326,204,2,18.22,3
RosBREED_snp_tart_cherry_a_Pp2_12247320,HiC_scaffold_6,95.59,204,8,1,1,204,18875883,18876085,9.00E-88,326,204,2,18.22,3
RosBREED_snp_tart_cherry_a_Pp2_12247320,HiC_scaffold_5,92.23,206,12,3,1,204,17877970,17878173,1.00E-76,289,204,2,18.22,3
RosBREED_snp_tart_cherry_a_Pp2_16111179,HiC_scaffold_5,97.06,204,5,1,1,204,23290353,23290555,9.00E-93,342,204,2,34.2,2
RosBREED_snp_tart_cherry_a_Pp2_16111179,HiC_scaffold_4,95.59,204,8,1,1,204,22718263,22718465,9.00E-88,326,204,2,34.2,2
RosBREED_snp_tart_cherry_a_Pp2_16926980,HiC_scaffold_6,96.98,199,5,1,6,204,25179047,25179244,5.00E-90,333,204,2,42.98,3
RosBREED_snp_tart_cherry_a_Pp2_16926980,HiC_scaffold_5,94.69,207,7,2,1,204,24301259,24301464,2.00E-85,318,204,2,42.98,3
RosBREED_snp_tart_cherry_a_Pp2_16926980,HiC_scaffold_4,96.08,204,7,1,1,204,23634757,23634959,2.00E-89,331,204,2,42.98,3
RosBREED_snp_tart_cherry_a_Pp2_17473563,HiC_scaffold_4,96.02,201,7,1,1,201,24151078,24151277,9.00E-88,326,204,2,43.54,3
RosBREED_snp_tart_cherry_a_Pp2_17473563,HiC_scaffold_5,96.59,205,5,2,1,204,24810608,24810811,1.00E-91,339,204,2,43.54,3
RosBREED_snp_tart_cherry_a_Pp2_17473563,HiC_scaffold_6,95.54,202,7,2,1,201,25673749,25673949,1.00E-86,322,204,2,43.54,3
RosBREED_snp_tart_cherry_a_Pp2_18433815,HiC_scaffold_6,98.53,204,2,1,1,204,26884238,26884440,9.00E-98,359,204,2,44.52,3
RosBREED_snp_tart_cherry_a_Pp2_18433815,HiC_scaffold_5,98.04,204,3,1,1,204,26218073,26218275,4.00E-96,353,204,2,44.52,3
RosBREED_snp_tart_cherry_a_Pp2_18433815,HiC_scaffold_4,98.53,204,2,1,1,204,25306416,25306618,9.00E-98,359,204,2,44.52,3
RosBREED_snp_tart_cherry_a_Pp2_20470247,HiC_scaffold_6,97.04,203,4,2,3,204,28926213,28926414,3.00E-92,340,204,2,46.72,4
RosBREED_snp_tart_cherry_a_Pp2_20470247,HiC_scaffold_5,96.72,183,4,2,1,182,28580082,28580263,4.00E-81,303,204,2,46.72,4
RosBREED_snp_tart_cherry_a_Pp2_20470247,HiC_scaffold_4,98.38,185,2,1,20,204,27794527,27794710,3.00E-87,324,204,2,46.72,4
RosBREED_snp_tart_cherry_a_Pp2_21131678,HiC_scaffold_4,97.34,188,4,1,17,204,28764976,28765162,2.00E-85,318,204,2,53.18,3
RosBREED_snp_tart_cherry_a_Pp2_21131678,HiC_scaffold_5,94.61,204,9,2,1,204,29633221,29633422,2.00E-84,315,204,2,53.18,3
RosBREED_snp_tart_cherry_a_Pp2_21131678,HiC_scaffold_6,96.04,202,6,2,1,202,29801766,29801965,3.00E-88,327,204,2,53.18,3
RosBREED_snp_tart_cherry_a_Pp2_21290638,HiC_scaffold_5,96.57,204,3,4,1,202,29819840,29820041,2.00E-90,335,204,2,53.69,3
RosBREED_snp_tart_cherry_a_Pp2_21290638,HiC_scaffold_6,96.53,202,5,2,1,202,30021991,30022190,5.00E-90,333,204,2,53.69,3
RosBREED_snp_tart_cherry_a_Pp2_21290638,HiC_scaffold_4,96.04,202,6,2,1,202,28961753,28961952,3.00E-88,327,204,2,53.69,3
RosBREED_snp_tart_cherry_a_Pp2_21611064,HiC_scaffold_6,98.53,204,2,1,1,204,30409264,30409466,9.00E-98,359,204,2,54.45,3
RosBREED_snp_tart_cherry_a_Pp2_21611064,HiC_scaffold_5,97.55,204,4,1,1,204,30177453,30177655,2.00E-94,348,204,2,54.45,3
RosBREED_snp_tart_cherry_a_Pp2_21611064,HiC_scaffold_4,98.53,204,2,1,1,204,29201032,29201234,9.00E-98,359,204,2,54.45,3
RosBREED_snp_tart_cherry_a_Pp2_21905412,HiC_scaffold_5,95.61,205,5,3,2,204,30632950,30633152,9.00E-88,326,204,2,57.35,3
RosBREED_snp_tart_cherry_a_Pp2_21905412,HiC_scaffold_6,97.03,202,4,2,2,203,30768005,30768204,1.00E-91,339,204,2,57.35,3
RosBREED_snp_tart_cherry_a_Pp2_22180684,HiC_scaffold_6,96.08,204,4,3,1,204,31109868,31110067,7.00E-89,329,204,2,59.96,3
RosBREED_snp_tart_cherry_a_Pp2_22180684,HiC_scaffold_4,96.34,191,5,2,14,204,30051431,30051619,7.00E-84,313,204,2,59.96,3
RosBREED_snp_tart_cherry_a_Pp2_22180684,HiC_scaffold_5,96.08,204,6,2,1,204,30988032,30988233,2.00E-89,331,204,2,59.96,3
RosBREED_snp_tart_cherry_a_Pp2_22419189,HiC_scaffold_6,97.51,201,3,2,1,201,31407731,31407929,9.00E-93,342,204,2,60.81,3
RosBREED_snp_tart_cherry_a_Pp2_22419189,HiC_scaffold_5,98.01,201,3,1,1,201,31283215,31283414,2.00E-94,348,204,2,60.81,3
RosBREED_snp_tart_cherry_a_Pp2_22419189,HiC_scaffold_4,97.01,201,5,1,1,201,30303506,30303705,4.00E-91,337,204,2,60.81,3
RosBREED_snp_tart_cherry_a_Pp2_22733318,HiC_scaffold_5,95.59,204,8,1,1,204,31679933,31680135,9.00E-88,326,204,2,61.92,3
RosBREED_snp_tart_cherry_a_Pp2_22733318,HiC_scaffold_4,96.08,204,7,1,1,204,30711342,30711544,2.00E-89,331,204,2,61.92,3
RosBREED_snp_tart_cherry_a_Pp2_22733318,HiC_scaffold_6,96.08,204,7,1,1,204,31764453,31764655,2.00E-89,331,204,2,61.92,3
RosBREED_snp_tart_cherry_a_Pp2_23268009,HiC_scaffold_4,95.94,197,7,1,8,204,31299310,31299505,2.00E-85,318,204,2,63.82,3
RosBREED_snp_tart_cherry_a_Pp2_23268009,HiC_scaffold_5,97.46,197,4,1,8,204,32254100,32254295,2.00E-90,335,204,2,63.82,3
RosBREED_snp_tart_cherry_a_Pp2_23268009,HiC_scaffold_6,96.45,197,6,1,8,204,32344585,32344780,3.00E-87,324,204,2,63.82,3
RosBREED_snp_tart_cherry_a_Pp2_23385608,HiC_scaffold_4,97.51,201,4,1,4,204,31420097,31420296,9.00E-93,342,204,2,64.23,3
RosBREED_snp_tart_cherry_a_Pp2_23385608,HiC_scaffold_5,97.51,201,4,1,4,204,32372538,32372737,9.00E-93,342,204,2,64.23,3
RosBREED_snp_tart_cherry_a_Pp2_23385608,HiC_scaffold_6,98.01,201,3,1,4,204,32452808,32453007,2.00E-94,348,204,2,64.23,3
RosBREED_snp_tart_cherry_a_Pp2_23626572,HiC_scaffold_6,97.55,204,4,1,1,204,32739592,32739794,2.00E-94,348,204,2,65.09,3
RosBREED_snp_tart_cherry_a_Pp2_23626572,HiC_scaffold_4,97.06,204,5,1,1,204,31769287,31769489,9.00E-93,342,204,2,65.09,3
RosBREED_snp_tart_cherry_a_Pp2_23626572,HiC_scaffold_5,96.57,204,3,2,1,204,32639170,32639369,2.00E-90,335,204,2,65.09,3
RosBREED_snp_tart_cherry_a_Pp2_24171255,HiC_scaffold_6,98.04,204,3,1,1,204,33492761,33492963,4.00E-96,353,204,2,67,3
RosBREED_snp_tart_cherry_a_Pp2_24171255,HiC_scaffold_5,97.52,202,4,1,3,204,33243454,33243654,3.00E-93,344,204,2,67,3
RosBREED_snp_tart_cherry_a_Pp2_24171255,HiC_scaffold_4,97.52,202,4,1,3,204,33225551,33225751,3.00E-93,344,204,2,67,3
RosBREED_snp_tart_cherry_a_Pp2_24342576,HiC_scaffold_5,97.99,199,1,3,8,204,33408755,33408952,9.00E-93,342,204,2,67.17,3
RosBREED_snp_tart_cherry_a_Pp2_24342576,HiC_scaffold_4,98.46,195,2,1,8,202,33478164,33478357,9.00E-93,342,204,2,67.17,3
RosBREED_snp_tart_cherry_a_Pp2_24342576,HiC_scaffold_6,99.42,173,0,1,8,180,33653230,33653401,7.00E-84,313,204,2,67.17,3
RosBREED_snp_tart_cherry_a_Pp2_24832971,HiC_scaffold_4,93.24,207,10,2,1,204,33988465,33988670,2.00E-80,302,204,2,67.66,3
RosBREED_snp_tart_cherry_a_Pp2_24832971,HiC_scaffold_6,93.24,207,10,2,1,204,34238669,34238874,2.00E-80,302,204,2,67.66,3
RosBREED_snp_tart_cherry_a_Pp2_24832971,HiC_scaffold_5,92.75,207,11,2,1,204,33918535,33918740,7.00E-79,296,204,2,67.66,3
RosBREED_snp_tart_cherry_a_Pp2_25623973,HiC_scaffold_5,95.52,201,8,1,1,201,34879487,34879686,4.00E-86,320,204,2,68.61,3
RosBREED_snp_tart_cherry_a_Pp2_25623973,HiC_scaffold_6,95.02,201,9,1,1,201,35111703,35111902,2.00E-84,315,204,2,68.61,3
RosBREED_snp_tart_cherry_a_Pp2_25623973,HiC_scaffold_4,94.09,203,9,2,1,201,34961919,34962120,1.00E-81,305,204,2,68.61,3
RosBREED_snp_tart_cherry_a_Pp2_26172736,HiC_scaffold_6,99.02,204,1,1,1,204,35674096,35674298,2.00E-99,364,204,2,69.89,3
RosBREED_snp_tart_cherry_a_Pp2_26172736,HiC_scaffold_5,99.02,204,1,1,1,204,35511435,35511637,2.00E-99,364,204,2,69.89,3
RosBREED_snp_tart_cherry_a_Pp2_26172736,HiC_scaffold_4,99.02,204,1,1,1,204,35581594,35581796,2.00E-99,364,204,2,69.89,3
RosBREED_snp_tart_cherry_a_Pp2_26309491,HiC_scaffold_6,96.08,204,7,1,1,204,35827301,35827503,2.00E-89,331,204,2,70.21,3
RosBREED_snp_tart_cherry_a_Pp2_26309491,HiC_scaffold_4,96.08,204,7,1,1,204,35737587,35737789,2.00E-89,331,204,2,70.21,3
RosBREED_snp_tart_cherry_a_Pp2_26309491,HiC_scaffold_5,95.59,204,8,1,1,204,35694627,35694829,9.00E-88,326,204,2,70.21,3
RosBREED_snp_tart_cherry_a_Pp3_00408703,HiC_scaffold_7,98.53,204,2,1,1,204,1439482,1439684,9.00E-98,359,204,3,4.04,3
RosBREED_snp_tart_cherry_a_Pp3_00408703,HiC_scaffold_8,98.04,204,3,1,1,204,1509428,1509630,4.00E-96,353,204,3,4.04,3
RosBREED_snp_tart_cherry_a_Pp3_00408703,HiC_scaffold_9,97.06,204,2,2,1,204,1422318,1422517,3.00E-92,340,204,3,4.04,3
RosBREED_snp_tart_cherry_a_Pp3_01137810,HiC_scaffold_8,97.55,204,4,1,1,204,2291940,2292142,2.00E-94,348,204,3,8.03,3
RosBREED_snp_tart_cherry_a_Pp3_01137810,HiC_scaffold_9,96.57,204,6,1,1,204,2051644,2051846,4.00E-91,337,204,3,8.03,3
RosBREED_snp_tart_cherry_a_Pp3_01137810,HiC_scaffold_7,96.57,204,6,1,1,204,2188039,2188241,4.00E-91,337,204,3,8.03,3
RosBREED_snp_tart_cherry_a_Pp3_01409656,HiC_scaffold_8,97.84,185,3,1,20,204,2582037,2582220,2.00E-85,318,204,3,8.52,2
RosBREED_snp_tart_cherry_a_Pp3_01409656,HiC_scaffold_7,96.02,201,3,2,4,204,2457215,2457410,1.00E-86,322,204,3,8.52,2
RosBREED_snp_tart_cherry_a_Pp3_01487618,HiC_scaffold_9,98.36,183,1,2,23,204,2222827,2223008,4.00E-86,320,204,3,8.65,3
RosBREED_snp_tart_cherry_a_Pp3_01487618,HiC_scaffold_7,97.56,205,3,2,1,204,2538657,2538860,5.00E-95,350,204,3,8.65,3
RosBREED_snp_tart_cherry_a_Pp3_01487618,HiC_scaffold_8,97.07,205,4,2,1,204,2671683,2671886,3.00E-93,344,204,3,8.65,3
RosBREED_snp_tart_cherry_a_Pp3_01841799,HiC_scaffold_8,96.88,192,5,1,1,192,3068799,3068989,4.00E-86,320,204,3,9.26,3
RosBREED_snp_tart_cherry_a_Pp3_01841799,HiC_scaffold_7,97.57,206,2,2,1,204,2965679,2965883,5.00E-95,350,204,3,9.26,3
RosBREED_snp_tart_cherry_a_Pp3_01841799,HiC_scaffold_9,97.55,204,4,1,1,204,2896075,2896277,2.00E-94,348,204,3,9.26,3
RosBREED_snp_tart_cherry_a_Pp3_01953269,HiC_scaffold_9,95.1,204,9,1,1,204,3008634,3008836,4.00E-86,320,204,3,9.44,3
RosBREED_snp_tart_cherry_a_Pp3_01953269,HiC_scaffold_7,91.71,205,7,3,1,204,3093169,3093364,9.00E-73,276,204,3,9.44,3
RosBREED_snp_tart_cherry_a_Pp3_01953269,HiC_scaffold_8,96.55,203,6,1,2,204,3204841,3205042,2.00E-90,335,204,3,9.44,3
RosBREED_snp_tart_cherry_a_Pp3_02129632,HiC_scaffold_9,93.69,206,10,3,1,204,3267967,3268171,1.00E-81,305,204,3,9.74,3
RosBREED_snp_tart_cherry_a_Pp3_02129632,HiC_scaffold_8,93.69,206,9,4,1,204,3473491,3473694,1.00E-81,305,204,3,9.74,3
RosBREED_snp_tart_cherry_a_Pp3_02129632,HiC_scaffold_7,93.2,206,10,4,1,204,3363511,3363714,6.00E-80,300,204,3,9.74,3
RosBREED_snp_tart_cherry_a_Pp3_02265477,HiC_scaffold_8,97.55,204,4,1,1,204,3652033,3652235,2.00E-94,348,204,3,9.98,3
RosBREED_snp_tart_cherry_a_Pp3_02265477,HiC_scaffold_7,99.02,204,1,1,1,204,3529828,3530030,2.00E-99,364,204,3,9.98,3
RosBREED_snp_tart_cherry_a_Pp3_02265477,HiC_scaffold_9,98.53,204,2,1,1,204,3402863,3403065,9.00E-98,359,204,3,9.98,3
RosBREED_snp_tart_cherry_a_Pp3_02598588,HiC_scaffold_9,98.03,203,3,1,1,203,3740656,3740857,2.00E-95,351,204,3,11.9,3
RosBREED_snp_tart_cherry_a_Pp3_02598588,HiC_scaffold_8,96.57,204,5,2,1,204,3940784,3940985,4.00E-91,337,204,3,11.9,3
RosBREED_snp_tart_cherry_a_Pp3_02598588,HiC_scaffold_7,98.03,203,3,1,1,203,3849456,3849657,2.00E-95,351,204,3,11.9,3
RosBREED_snp_tart_cherry_a_Pp3_02698079,HiC_scaffold_8,96.6,206,4,2,1,204,4123672,4123876,1.00E-91,339,204,3,12.98,3
RosBREED_snp_tart_cherry_a_Pp3_02698079,HiC_scaffold_9,99.02,204,1,1,1,204,3899540,3899742,2.00E-99,364,204,3,12.98,3
RosBREED_snp_tart_cherry_a_Pp3_02698079,HiC_scaffold_7,98.53,204,2,1,1,204,4023000,4023202,9.00E-98,359,204,3,12.98,3
RosBREED_snp_tart_cherry_a_Pp3_02735639,HiC_scaffold_7,98.51,202,2,1,3,204,4056828,4057028,1.00E-96,355,204,3,13.23,3
RosBREED_snp_tart_cherry_a_Pp3_02735639,HiC_scaffold_8,96.53,202,6,1,3,204,4161995,4162195,5.00E-90,333,204,3,13.23,3
RosBREED_snp_tart_cherry_a_Pp3_02735639,HiC_scaffold_9,96.53,202,6,1,3,204,3933364,3933564,5.00E-90,333,204,3,13.23,3
RosBREED_snp_tart_cherry_a_Pp3_02804457,HiC_scaffold_7,96.59,205,5,2,1,204,4151920,4152123,1.00E-91,339,204,3,13.68,3
RosBREED_snp_tart_cherry_a_Pp3_02804457,HiC_scaffold_9,97.06,204,5,1,1,204,4017915,4018117,9.00E-93,342,204,3,13.68,3
RosBREED_snp_tart_cherry_a_Pp3_02804457,HiC_scaffold_8,98.04,204,3,1,1,204,4262435,4262637,4.00E-96,353,204,3,13.68,3
RosBREED_snp_tart_cherry_a_Pp3_02912959,HiC_scaffold_7,98.04,204,3,1,1,204,4297030,4297232,4.00E-96,353,204,3,14.4,3
RosBREED_snp_tart_cherry_a_Pp3_02912959,HiC_scaffold_8,98.51,202,2,1,1,202,4366135,4366335,1.00E-96,355,204,3,14.4,3
RosBREED_snp_tart_cherry_a_Pp3_02912959,HiC_scaffold_9,98.51,202,2,1,1,202,4131585,4131785,1.00E-96,355,204,3,14.4,3
RosBREED_snp_tart_cherry_a_Pp3_03241000,HiC_scaffold_7,97.14,175,4,1,30,204,4848823,4848996,3.00E-78,294,204,3,16.35,3
RosBREED_snp_tart_cherry_a_Pp3_03241000,HiC_scaffold_8,97.14,175,4,1,30,204,4890313,4890486,3.00E-78,294,204,3,16.35,3
RosBREED_snp_tart_cherry_a_Pp3_03241000,HiC_scaffold_9,98.29,175,1,2,30,204,5080097,5080269,1.00E-81,305,204,3,16.35,3
RosBREED_snp_tart_cherry_a_Pp3_03318355,HiC_scaffold_7,97,200,4,2,4,202,4940053,4940251,2.00E-90,335,204,3,16.96,2
RosBREED_snp_tart_cherry_a_Pp3_03318355,HiC_scaffold_8,95.5,200,5,2,8,204,4996972,4997170,5.00E-85,316,204,3,16.96,2
RosBREED_snp_tart_cherry_a_Pp3_03501764,HiC_scaffold_8,96.1,205,5,2,1,204,5350571,5350773,2.00E-89,331,204,3,18.4,3
RosBREED_snp_tart_cherry_a_Pp3_03501764,HiC_scaffold_9,96.1,205,5,2,1,204,5304714,5304916,2.00E-89,331,204,3,18.4,3
RosBREED_snp_tart_cherry_a_Pp3_03501764,HiC_scaffold_7,97.06,204,3,3,1,204,5164632,5164832,3.00E-92,340,204,3,18.4,3
RosBREED_snp_tart_cherry_a_Pp3_03644850,HiC_scaffold_9,98.21,168,2,1,1,168,5485567,5485733,9.00E-78,292,204,3,19.45,3
RosBREED_snp_tart_cherry_a_Pp3_03644850,HiC_scaffold_7,97.62,168,3,1,1,168,5447080,5447246,4.00E-76,287,204,3,19.45,3
RosBREED_snp_tart_cherry_a_Pp3_03644850,HiC_scaffold_8,98.25,171,2,1,1,171,5626506,5626675,2.00E-79,298,204,3,19.45,3
RosBREED_snp_tart_cherry_a_Pp3_03988721,HiC_scaffold_7,97.55,204,4,1,1,204,5798364,5798566,2.00E-94,348,204,3,21.77,3
RosBREED_snp_tart_cherry_a_Pp3_03988721,HiC_scaffold_9,97.06,204,5,1,1,204,6157175,6157377,9.00E-93,342,204,3,21.77,3
RosBREED_snp_tart_cherry_a_Pp3_03988721,HiC_scaffold_8,96.57,204,6,1,1,204,6033142,6033344,4.00E-91,337,204,3,21.77,3
RosBREED_snp_tart_cherry_a_Pp3_04224596,HiC_scaffold_8,95.59,204,7,2,2,204,6282205,6282407,9.00E-88,326,204,3,23.73,3
RosBREED_snp_tart_cherry_a_Pp3_04224596,HiC_scaffold_9,97.06,204,5,1,1,204,6355789,6355991,9.00E-93,342,204,3,23.73,3
RosBREED_snp_tart_cherry_a_Pp3_04224596,HiC_scaffold_7,95.52,201,3,2,1,201,6050258,6050452,5.00E-85,316,204,3,23.73,3
RosBREED_snp_tart_cherry_a_Pp3_04298083,HiC_scaffold_7,96.88,192,5,1,4,195,6102767,6102957,4.00E-86,320,204,3,24.34,3
RosBREED_snp_tart_cherry_a_Pp3_04298083,HiC_scaffold_8,95.52,201,8,1,4,204,6333451,6333650,4.00E-86,320,204,3,24.34,3
RosBREED_snp_tart_cherry_a_Pp3_04298083,HiC_scaffold_9,95.96,198,7,1,4,201,6408219,6408415,4.00E-86,320,204,3,24.34,3
RosBREED_snp_tart_cherry_a_Pp3_06273459,HiC_scaffold_7,95.12,205,8,2,1,204,8997094,8997297,1.00E-86,322,204,3,30.13,3
RosBREED_snp_tart_cherry_a_Pp3_06273459,HiC_scaffold_8,96.08,204,7,1,1,204,8852171,8852373,2.00E-89,331,204,3,30.13,3
RosBREED_snp_tart_cherry_a_Pp3_06273459,HiC_scaffold_9,96.57,204,6,1,1,204,7951599,7951397,4.00E-91,337,204,3,30.13,3
RosBREED_snp_tart_cherry_a_Pp3_06515224,HiC_scaffold_9,97.06,204,5,1,1,204,7737773,7737571,9.00E-93,342,204,3,30.24,3
RosBREED_snp_tart_cherry_a_Pp3_06515224,HiC_scaffold_7,94.61,204,6,2,1,204,9278782,9278980,3.00E-83,311,204,3,30.24,3
RosBREED_snp_tart_cherry_a_Pp3_06515224,HiC_scaffold_8,96.08,204,6,2,1,204,9166369,9166570,2.00E-89,331,204,3,30.24,3
RosBREED_snp_tart_cherry_a_Pp3_06783562,HiC_scaffold_9,95.59,204,8,1,1,204,8738782,8738984,9.00E-88,326,204,3,30.48,3
RosBREED_snp_tart_cherry_a_Pp3_06783562,HiC_scaffold_8,95.1,204,9,1,1,204,9514478,9514680,4.00E-86,320,204,3,30.48,3
RosBREED_snp_tart_cherry_a_Pp3_06783562,HiC_scaffold_7,95.57,203,7,2,1,203,9657299,9657499,3.00E-87,324,204,3,30.48,3
RosBREED_snp_tart_cherry_a_Pp3_09782875,HiC_scaffold_9,96.57,204,6,1,1,204,17982635,17982837,4.00E-91,337,204,3,36.98,3
RosBREED_snp_tart_cherry_a_Pp3_09782875,HiC_scaffold_7,95.59,204,8,1,1,204,17188773,17188975,9.00E-88,326,204,3,36.98,3
RosBREED_snp_tart_cherry_a_Pp3_09782875,HiC_scaffold_8,96.57,204,6,1,1,204,17337914,17338116,4.00E-91,337,204,3,36.98,3
RosBREED_snp_tart_cherry_a_Pp3_10908880,HiC_scaffold_7,97.45,196,4,1,9,204,18259801,18259995,5.00E-90,333,204,3,38.69,3
RosBREED_snp_tart_cherry_a_Pp3_10908880,HiC_scaffold_8,97.96,196,3,1,9,204,18419697,18419891,1.00E-91,339,204,3,38.69,3
RosBREED_snp_tart_cherry_a_Pp3_10908880,HiC_scaffold_9,97.06,204,5,1,1,204,19288748,19288950,9.00E-93,342,204,3,38.69,3
RosBREED_snp_tart_cherry_a_Pp3_12115409,HiC_scaffold_8,92.16,204,3,5,1,204,17053249,17053439,9.00E-73,276,204,3,39.07,3
RosBREED_snp_tart_cherry_a_Pp3_12115409,HiC_scaffold_9,99.01,202,1,1,1,202,17764799,17764999,3.00E-98,361,204,3,39.07,3
RosBREED_snp_tart_cherry_a_Pp3_12115409,HiC_scaffold_7,97.06,204,3,2,1,204,16970428,16970628,3.00E-92,340,204,3,39.07,3
RosBREED_snp_tart_cherry_a_Pp3_13063792,HiC_scaffold_9,96.77,186,4,2,1,185,20088802,20088986,9.00E-83,309,204,3,43.27,3
RosBREED_snp_tart_cherry_a_Pp3_13063792,HiC_scaffold_7,95.68,185,7,1,1,185,19079930,19080113,7.00E-79,296,204,3,43.27,3
RosBREED_snp_tart_cherry_a_Pp3_13063792,HiC_scaffold_8,96.26,187,4,3,1,185,19250228,19250413,4.00E-81,303,204,3,43.27,3
RosBREED_snp_tart_cherry_a_Pp3_14442011,HiC_scaffold_9,97.54,203,4,1,1,203,21658881,21659082,7.00E-94,346,204,3,55.75,3
RosBREED_snp_tart_cherry_a_Pp3_14442011,HiC_scaffold_8,98.03,203,3,1,1,203,20547295,20547496,2.00E-95,351,204,3,55.75,3
RosBREED_snp_tart_cherry_a_Pp3_14442011,HiC_scaffold_7,97.01,201,5,1,1,201,20446562,20446761,4.00E-91,337,204,3,55.75,3
RosBREED_snp_tart_cherry_a_Pp3_15305145,HiC_scaffold_7,96.92,195,3,2,3,197,21966126,21966317,3.00E-87,324,204,3,58.27,3
RosBREED_snp_tart_cherry_a_Pp3_15305145,HiC_scaffold_9,98.02,202,3,1,1,202,22862173,22862373,5.00E-95,350,204,3,58.27,3
RosBREED_snp_tart_cherry_a_Pp3_15305145,HiC_scaffold_8,97.52,202,4,1,1,202,22114135,22114335,3.00E-93,344,204,3,58.27,3
RosBREED_snp_tart_cherry_a_Pp3_15601024,HiC_scaffold_8,97.18,177,4,1,1,177,22528856,22529031,2.00E-79,298,204,3,58.41,4
RosBREED_snp_tart_cherry_a_Pp3_15601024,HiC_scaffold_7,97.18,177,4,1,1,177,22315721,22315896,2.00E-79,298,204,3,58.41,4
RosBREED_snp_tart_cherry_a_Pp3_19021765,HiC_scaffold_9,98.04,204,3,1,1,204,26145393,26145595,4.00E-96,353,204,3,67.68,3
RosBREED_snp_tart_cherry_a_Pp3_19021765,HiC_scaffold_8,96.08,204,7,1,1,204,26428599,26428801,2.00E-89,331,204,3,67.68,3
RosBREED_snp_tart_cherry_a_Pp3_19021765,HiC_scaffold_7,94.12,204,6,2,1,204,26277162,26277359,1.00E-81,305,204,3,67.68,3
RosBREED_snp_tart_cherry_a_Pp3_19896497,HiC_scaffold_7,94.61,204,8,2,1,204,27493858,27494058,7.00E-84,313,204,3,72.14,3
RosBREED_snp_tart_cherry_a_Pp3_19896497,HiC_scaffold_8,96.08,204,5,2,1,204,27597589,27597789,7.00E-89,329,204,3,72.14,3
RosBREED_snp_tart_cherry_a_Pp3_19896497,HiC_scaffold_9,95.54,202,6,3,1,202,26669852,26670050,4.00E-86,320,204,3,72.14,3
RosBREED_snp_tart_cherry_a_Pp3_20259294,HiC_scaffold_9,96.57,204,6,1,1,204,27156858,27157060,4.00E-91,337,204,3,73.65,3
RosBREED_snp_tart_cherry_a_Pp3_20259294,HiC_scaffold_8,95.59,204,8,1,1,204,28090479,28090681,9.00E-88,326,204,3,73.65,3
RosBREED_snp_tart_cherry_a_Pp3_20259294,HiC_scaffold_7,95.59,204,8,1,1,204,27956212,27956414,9.00E-88,326,204,3,73.65,3
