Pcer_004238-RA Pfrut_003312-RA
Pcer_001081-RA Pfrut_015173-RA
Pcer_023006-RA Pfrut_049480-RA
Pcer_018089-RA Pfrut_049094-RA
Pcer_016044-RA Pfrut_021803-RA
Pcer_004612-RA Pfrut_002911-RA
Pcer_024267-RA Pfrut_036194-RA
Pcer_002234-RA Pfrut_086386-RA
Pcer_062647-RA Pfrut_073539-RA
Pcer_038450-RA Pfrut_000777-RA
Pcer_062631-RA Pfrut_073524-RA
Pcer_016173-RA Pfrut_029360-RA
Pcer_061628-RA Pfrut_058124-RA
Pcer_003562-RA Pfrut_009392-RA
Pcer_002077-RA Pfrut_086220-RA
Pcer_017852-RA Pfrut_101721-RA
Pcer_061253-RA Pfrut_065888-RA
Pcer_016857-RA Pfrut_024748-RA
Pcer_017686-RA Pfrut_095579-RA
Pcer_002815-RA Pfrut_007305-RA
Pcer_093530-RA Pfrut_005568-RA
Pcer_016512-RA Pfrut_053561-RA
Pcer_017888-RA Pfrut_008940-RA
Pcer_017858-RA Pfrut_101716-RA
Pcer_016371-RA Pfrut_053703-RA
Pcer_024699-RA Pfrut_043885-RA
Pcer_062341-RA Pfrut_045599-RA
Pcer_073790-RA Pfrut_057756-RA
Pcer_039597-RA Pfrut_001981-RA
Pcer_017993-RA Pfrut_101558-RA
Pcer_017750-RA Pfrut_016762-RA
Pcer_094066-RA Pfrut_009656-RA
Pcer_074873-RA Pfrut_062934-RA
Pcer_016380-RA Pfrut_053691-RA
Pcer_061359-RA Pfrut_097106-RA
Pcer_062733-RA Pfrut_046006-RA
Pcer_003768-RA Pfrut_056762-RA
Pcer_017330-RA Pfrut_016639-RA
Pcer_004200-RA Pfrut_003345-RA
Pcer_018040-RA Pfrut_041888-RA
Pcer_061841-RA Pfrut_027660-RA
Pcer_038458-RA Pfrut_000786-RA
Pcer_039566-RA Pfrut_001950-RA
Pcer_024352-RA Pfrut_064790-RA
Pcer_074774-RA Pfrut_064282-RA
Pcer_074585-RA Pfrut_100700-RA
Pcer_075999-RA Pfrut_064044-RA
Pcer_038289-RA Pfrut_013395-RA
Pcer_000894-RA Pfrut_015385-RA
Pcer_093716-RA Pfrut_065671-RA
Pcer_062404-RA Pfrut_081357-RA
Pcer_002239-RA Pfrut_086389-RA
Pcer_002116-RA Pfrut_086265-RA
Pcer_062914-RA Pfrut_012702-RA
Pcer_062047-RA Pfrut_045296-RA
Pcer_025016-RA Pfrut_020699-RA
Pcer_016490-RA Pfrut_053585-RA
Pcer_018795-RA Pfrut_081076-RA
Pcer_025351-RA Pfrut_097630-RA
Pcer_018423-RA Pfrut_011668-RA
Pcer_038811-RA Pfrut_001177-RA
Pcer_018717-RA Pfrut_081179-RA
Pcer_025600-RA Pfrut_097883-RA
Pcer_004714-RA Pfrut_002816-RA
Pcer_038578-RA Pfrut_000919-RA
Pcer_016963-RA Pfrut_024870-RA
Pcer_003990-RA Pfrut_003560-RA
Pcer_018699-RA Pfrut_081201-RA
Pcer_019157-RA Pfrut_095739-RA
Pcer_023724-RA Pfrut_037921-RA
Pcer_024356-RA Pfrut_093779-RA
Pcer_018790-RA Pfrut_081079-RA
Pcer_092320-RA Pfrut_080109-RA
Pcer_075871-RA Pfrut_063911-RA
Pcer_037643-RA Pfrut_051737-RA
Pcer_004607-RA Pfrut_002918-RA
Pcer_054507-RA Pfrut_041372-RA
Pcer_038457-RA Pfrut_000785-RA
Pcer_061743-RA Pfrut_073079-RA
Pcer_001267-RA Pfrut_032778-RA
Pcer_004762-RA Pfrut_002759-RA
Pcer_023303-RA Pfrut_029894-RA
Pcer_039739-RA Pfrut_002119-RA
Pcer_061622-RA Pfrut_072952-RA
Pcer_062536-RA Pfrut_045813-RA
Pcer_004715-RA Pfrut_002815-RA
Pcer_001718-RA Pfrut_014501-RA
Pcer_003040-RA Pfrut_081456-RA
Pcer_002814-RA Pfrut_007304-RA
Pcer_004644-RA Pfrut_002881-RA
Pcer_074187-RA Pfrut_006067-RA
Pcer_062629-RA Pfrut_045904-RA
Pcer_054510-RA Pfrut_048077-RA
Pcer_018380-RA Pfrut_011709-RA
Pcer_002835-RA Pfrut_007330-RA
Pcer_074999-RA Pfrut_013626-RA
Pcer_000816-RA Pfrut_053231-RA
Pcer_054187-RA Pfrut_087526-RA
Pcer_094074-RA Pfrut_009646-RA
Pcer_001973-RA Pfrut_086108-RA
Pcer_003046-RA Pfrut_081460-RA
Pcer_062465-RA Pfrut_045737-RA
Pcer_053500-RA Pfrut_091135-RA
Pcer_016782-RA Pfrut_053268-RA
Pcer_054899-RA Pfrut_025586-RA
Pcer_018085-RA Pfrut_049090-RA
Pcer_023943-RA Pfrut_094234-RA
Pcer_093078-RA Pfrut_076679-RA
Pcer_062821-RA Pfrut_046085-RA
Pcer_061632-RA Pfrut_058128-RA
Pcer_024409-RA Pfrut_011280-RA
Pcer_075631-RA Pfrut_063677-RA
Pcer_076090-RA Pfrut_017998-RA
Pcer_074761-RA Pfrut_062817-RA
Pcer_039177-RA Pfrut_084884-RA
Pcer_019283-RA Pfrut_007693-RA
Pcer_038652-RA Pfrut_001009-RA
Pcer_039383-RA Pfrut_001766-RA
Pcer_062787-RA Pfrut_046053-RA
Pcer_060795-RA Pfrut_035320-RA
Pcer_038836-RA Pfrut_001199-RA
Pcer_075163-RA Pfrut_013807-RA
Pcer_092218-RA Pfrut_080005-RA
Pcer_072849-RA Pfrut_055339-RA
Pcer_055184-RA Pfrut_052789-RA
Pcer_018494-RA Pfrut_011581-RA
Pcer_004945-RA Pfrut_002566-RA
Pcer_016172-RA Pfrut_029362-RA
Pcer_038492-RA Pfrut_000820-RA
Pcer_061973-RA Pfrut_073325-RA
Pcer_016488-RA Pfrut_053587-RA
Pcer_054644-RA Pfrut_048321-RA
Pcer_025018-RA Pfrut_020697-RA
Pcer_017772-RA Pfrut_016784-RA
Pcer_094645-RA Pfrut_030657-RA
Pcer_004287-RA Pfrut_009333-RA
Pcer_061695-RA Pfrut_073029-RA
Pcer_017960-RA Pfrut_101599-RA
Pcer_000745-RA Pfrut_031350-RA
Pcer_039406-RA Pfrut_001795-RA
Pcer_062553-RA Pfrut_045830-RA
Pcer_018662-RA Pfrut_081238-RA
Pcer_016273-RA Pfrut_029267-RA
Pcer_062203-RA Pfrut_045464-RA
Pcer_075721-RA Pfrut_063775-RA
Pcer_015967-RA Pfrut_021894-RA
Pcer_054583-RA Pfrut_048248-RA
Pcer_002791-RA Pfrut_007276-RA
Pcer_003611-RA Pfrut_056930-RA
Pcer_060904-RA Pfrut_096963-RA
Pcer_062169-RA Pfrut_045416-RA
Pcer_025621-RA Pfrut_097906-RA
Pcer_075554-RA Pfrut_063601-RA
Pcer_061753-RA Pfrut_074231-RA
Pcer_075854-RA Pfrut_063899-RA
Pcer_038862-RA Pfrut_001221-RA
Pcer_038228-RA Pfrut_000556-RA
Pcer_004406-RA Pfrut_003129-RA
Pcer_075714-RA Pfrut_063768-RA
Pcer_076015-RA Pfrut_064057-RA
Pcer_016209-RA Pfrut_029326-RA
Pcer_024969-RA Pfrut_024347-RA
Pcer_016029-RA Pfrut_021813-RA
Pcer_004256-RA Pfrut_003294-RA
Pcer_001964-RA Pfrut_086097-RA
Pcer_016489-RA Pfrut_053586-RA
Pcer_038058-RA Pfrut_000363-RA
Pcer_093645-RA Pfrut_005452-RA
Pcer_061408-RA Pfrut_097217-RA
Pcer_024921-RA Pfrut_024415-RA
Pcer_016681-RA Pfrut_053379-RA
Pcer_016465-RA Pfrut_053610-RA
Pcer_002862-RA Pfrut_059481-RA
Pcer_092166-RA Pfrut_079947-RA
Pcer_024393-RA Pfrut_093744-RA
Pcer_038853-RA Pfrut_001212-RA
Pcer_017583-RA Pfrut_041115-RA
Pcer_018516-RA Pfrut_011555-RA
Pcer_022997-RA Pfrut_061109-RA
Pcer_018198-RA Pfrut_049204-RA
Pcer_039799-RA Pfrut_002178-RA
Pcer_037809-RA Pfrut_000087-RA
Pcer_093068-RA Pfrut_092539-RA
Pcer_094270-RA Pfrut_030848-RA
Pcer_001312-RA Pfrut_014946-RA
Pcer_062692-RA Pfrut_045963-RA
Pcer_076071-RA Pfrut_062322-RA
Pcer_038857-RA Pfrut_001216-RA
Pcer_092797-RA Pfrut_088454-RA
Pcer_062758-RA Pfrut_046028-RA
Pcer_023541-RA Pfrut_037713-RA
Pcer_004738-RA Pfrut_002788-RA
Pcer_018376-RA Pfrut_011713-RA
Pcer_004860-RA Pfrut_035149-RA
Pcer_022952-RA Pfrut_049431-RA
Pcer_062445-RA Pfrut_056229-RA
Pcer_074991-RA Pfrut_013611-RA
Pcer_016014-RA Pfrut_021832-RA
Pcer_092113-RA Pfrut_079889-RA
Pcer_004637-RA Pfrut_002887-RA
Pcer_016253-RA Pfrut_099514-RA
Pcer_053510-RA Pfrut_057057-RA
Pcer_054549-RA Pfrut_076167-RA
Pcer_016238-RA Pfrut_025052-RA
Pcer_038481-RA Pfrut_000808-RA
Pcer_073368-RA Pfrut_056004-RA
Pcer_023756-RA Pfrut_066071-RA
Pcer_002070-RA Pfrut_086213-RA
Pcer_075036-RA Pfrut_013665-RA
Pcer_075704-RA Pfrut_063757-RA
Pcer_018586-RA Pfrut_011466-RA
Pcer_062145-RA Pfrut_045391-RA
Pcer_075007-RA Pfrut_013634-RA
Pcer_094875-RA Pfrut_031459-RA
Pcer_024112-RA Pfrut_010004-RA
Pcer_061837-RA Pfrut_073190-RA
Pcer_038797-RA Pfrut_001163-RA
Pcer_060596-RA Pfrut_035507-RA
Pcer_075984-RA Pfrut_064023-RA
Pcer_038347-RA Pfrut_000669-RA
Pcer_023276-RA Pfrut_029861-RA
Pcer_000887-RA Pfrut_015392-RA
Pcer_004984-RA Pfrut_002515-RA
Pcer_075351-RA Pfrut_083036-RA
Pcer_075416-RA Pfrut_074414-RA
Pcer_061409-RA Pfrut_062114-RA
Pcer_073089-RA Pfrut_055057-RA
Pcer_003154-RA Pfrut_081570-RA
Pcer_002015-RA Pfrut_086150-RA
Pcer_094271-RA Pfrut_030849-RA
Pcer_038207-RA Pfrut_000535-RA
Pcer_019395-RA Pfrut_007575-RA
Pcer_039208-RA Pfrut_001575-RA
Pcer_024923-RA Pfrut_024413-RA
Pcer_000292-RA Pfrut_032129-RA
Pcer_092517-RA Pfrut_080317-RA
Pcer_000494-RA Pfrut_031902-RA
Pcer_054229-RA Pfrut_087581-RA
Pcer_055072-RA Pfrut_028364-RA
Pcer_062373-RA Pfrut_045637-RA
Pcer_092286-RA Pfrut_080077-RA
Pcer_025205-RA Pfrut_099822-RA
Pcer_039713-RA Pfrut_002093-RA
Pcer_075658-RA Pfrut_063707-RA
Pcer_075819-RA Pfrut_076405-RA
Pcer_053751-RA Pfrut_088030-RA
Pcer_002487-RA Pfrut_086636-RA
Pcer_003230-RA Pfrut_081639-RA
Pcer_094017-RA Pfrut_009715-RA
Pcer_062835-RA Pfrut_046102-RA
Pcer_017254-RA Pfrut_040038-RA
Pcer_074996-RA Pfrut_013621-RA
Pcer_075605-RA Pfrut_010120-RA
Pcer_019194-RA Pfrut_007780-RA
Pcer_024418-RA Pfrut_093723-RA
Pcer_074758-RA Pfrut_062809-RA
Pcer_018626-RA Pfrut_078585-RA
Pcer_004620-RA Pfrut_002902-RA
Pcer_003132-RA Pfrut_081544-RA
Pcer_039655-RA Pfrut_002031-RA
Pcer_039056-RA Pfrut_001425-RA
Pcer_092070-RA Pfrut_079838-RA
Pcer_001617-RA Pfrut_082066-RA
Pcer_018718-RA Pfrut_081178-RA
Pcer_016856-RA Pfrut_024747-RA
Pcer_024953-RA Pfrut_024367-RA
Pcer_002446-RA Pfrut_086591-RA
Pcer_092980-RA Pfrut_092652-RA
Pcer_075213-RA Pfrut_013857-RA
Pcer_004997-RA Pfrut_002502-RA
Pcer_018161-RA Pfrut_049166-RA
Pcer_061650-RA Pfrut_072981-RA
Pcer_004759-RA Pfrut_002763-RA
Pcer_054233-RA Pfrut_087584-RA
Pcer_053766-RA Pfrut_012671-RA
Pcer_018119-RA Pfrut_049124-RA
Pcer_074711-RA Pfrut_010522-RA
Pcer_000019-RA Pfrut_043599-RA
Pcer_037843-RA Pfrut_091385-RA
Pcer_003224-RA Pfrut_081632-RA
Pcer_018601-RA Pfrut_011450-RA
Pcer_016801-RA Pfrut_035618-RA
Pcer_016517-RA Pfrut_054419-RA
Pcer_003246-RA Pfrut_081650-RA
Pcer_074877-RA Pfrut_062936-RA
Pcer_039792-RA Pfrut_002174-RA
Pcer_003129-RA Pfrut_081541-RA
Pcer_037965-RA Pfrut_000267-RA
Pcer_015849-RA Pfrut_022019-RA
Pcer_018902-RA Pfrut_080949-RA
Pcer_074762-RA Pfrut_062818-RA
Pcer_016383-RA Pfrut_053688-RA
Pcer_002662-RA Pfrut_063245-RA
Pcer_055237-RA Pfrut_013998-RA
Pcer_001486-RA Pfrut_032812-RA
Pcer_062333-RA Pfrut_045590-RA
Pcer_039774-RA Pfrut_002153-RA
Pcer_063036-RA Pfrut_010598-RA
Pcer_092164-RA Pfrut_079945-RA
Pcer_092112-RA Pfrut_079888-RA
Pcer_003118-RA Pfrut_081532-RA
Pcer_024377-RA Pfrut_093757-RA
Pcer_093951-RA Pfrut_010304-RA
Pcer_016337-RA Pfrut_053732-RA
Pcer_075841-RA Pfrut_063887-RA
Pcer_003591-RA Pfrut_056962-RA
Pcer_093537-RA Pfrut_005562-RA
Pcer_002899-RA Pfrut_059522-RA
Pcer_062354-RA Pfrut_045618-RA
Pcer_002163-RA Pfrut_086322-RA
Pcer_003117-RA Pfrut_081531-RA
Pcer_003445-RA Pfrut_081833-RA
Pcer_024710-RA Pfrut_093390-RA
Pcer_075533-RA Pfrut_063577-RA
Pcer_063108-RA Pfrut_010666-RA
Pcer_003683-RA Pfrut_056853-RA
Pcer_003631-RA Pfrut_056910-RA
Pcer_054546-RA Pfrut_076163-RA
Pcer_002038-RA Pfrut_086180-RA
Pcer_061526-RA Pfrut_072802-RA
Pcer_003527-RA Pfrut_081912-RA
Pcer_004843-RA Pfrut_056429-RA
Pcer_038063-RA Pfrut_000368-RA
Pcer_024673-RA Pfrut_093425-RA
Pcer_038708-RA Pfrut_079629-RA
Pcer_017921-RA Pfrut_101642-RA
Pcer_003066-RA Pfrut_081479-RA
Pcer_001679-RA Pfrut_014551-RA
Pcer_061983-RA Pfrut_044850-RA
Pcer_000959-RA Pfrut_070114-RA
Pcer_054186-RA Pfrut_087525-RA
Pcer_024712-RA Pfrut_093388-RA
Pcer_025604-RA Pfrut_097887-RA
Pcer_062418-RA Pfrut_045685-RA
Pcer_075282-RA Pfrut_013933-RA
Pcer_038439-RA Pfrut_000769-RA
Pcer_024406-RA Pfrut_011278-RA
Pcer_062318-RA Pfrut_045571-RA
Pcer_073995-RA Pfrut_049853-RA
Pcer_075135-RA Pfrut_072664-RA
Pcer_074315-RA Pfrut_101213-RA
Pcer_018619-RA Pfrut_078577-RA
Pcer_054053-RA Pfrut_090395-RA
Pcer_092547-RA Pfrut_046295-RA
Pcer_003044-RA Pfrut_081458-RA
Pcer_023290-RA Pfrut_029881-RA
Pcer_004619-RA Pfrut_002903-RA
Pcer_062344-RA Pfrut_045604-RA
Pcer_018005-RA Pfrut_072464-RA
Pcer_074866-RA Pfrut_058326-RA
Pcer_038651-RA Pfrut_001008-RA
Pcer_016899-RA Pfrut_024803-RA
Pcer_002343-RA Pfrut_086490-RA
Pcer_054240-RA Pfrut_087593-RA
Pcer_016955-RA Pfrut_024862-RA
Pcer_004629-RA Pfrut_002894-RA
Pcer_053699-RA FUN_040208-T1
Pcer_038633-RA Pfrut_000985-RA
Pcer_055278-RA Pfrut_006260-RA
Pcer_074639-RA Pfrut_096681-RA
Pcer_000675-RA Pfrut_015636-RA
Pcer_061700-RA Pfrut_073034-RA
Pcer_054561-RA Pfrut_064134-RA
Pcer_002536-RA Pfrut_062006-RA
Pcer_061494-RA Pfrut_072771-RA
Pcer_018487-RA Pfrut_011591-RA
Pcer_005043-RA Pfrut_002449-RA
Pcer_004777-RA Pfrut_002741-RA
Pcer_004824-RA Pfrut_002696-RA
Pcer_000982-RA Pfrut_015295-RA
Pcer_093751-RA Pfrut_005338-RA
Pcer_003849-RA Pfrut_056683-RA
Pcer_062250-RA Pfrut_045502-RA
Pcer_025553-RA Pfrut_097834-RA
Pcer_003912-RA Pfrut_054535-RA
Pcer_023722-RA Pfrut_037919-RA
Pcer_003081-RA Pfrut_081491-RA
Pcer_039248-RA Pfrut_001610-RA
Pcer_062822-RA Pfrut_031258-RA
Pcer_000063-RA Pfrut_043550-RA
Pcer_004626-RA Pfrut_002897-RA
Pcer_073881-RA Pfrut_036703-RA
Pcer_016726-RA Pfrut_053329-RA
Pcer_060624-RA Pfrut_035492-RA
Pcer_023886-RA Pfrut_094288-RA
Pcer_017337-RA Pfrut_016644-RA
Pcer_004110-RA Pfrut_003432-RA
Pcer_003094-RA Pfrut_081508-RA
Pcer_018323-RA Pfrut_100036-RA
Pcer_039509-RA Pfrut_001895-RA
Pcer_019296-RA Pfrut_007680-RA
Pcer_017693-RA Pfrut_095568-RA
Pcer_002328-RA Pfrut_086479-RA
Pcer_054167-RA Pfrut_035121-RA
Pcer_094650-RA Pfrut_030655-RA
Pcer_094309-RA Pfrut_022161-RA
Pcer_002544-RA Pfrut_061999-RA
Pcer_001904-RA Pfrut_014284-RA
Pcer_015906-RA Pfrut_021958-RA
Pcer_024318-RA Pfrut_093824-RA
Pcer_075641-RA Pfrut_063687-RA
Pcer_038225-RA Pfrut_000554-RA
Pcer_002028-RA Pfrut_086169-RA
Pcer_002271-RA Pfrut_086422-RA
Pcer_017284-RA Pfrut_040077-RA
Pcer_092544-RA Pfrut_080340-RA
Pcer_075997-RA Pfrut_064041-RA
Pcer_019179-RA Pfrut_007793-RA
Pcer_075857-RA Pfrut_063900-RA
Pcer_072747-RA Pfrut_055468-RA
Pcer_039513-RA Pfrut_001899-RA
Pcer_002912-RA Pfrut_102132-RA
Pcer_038103-RA Pfrut_011328-RA
Pcer_016553-RA Pfrut_053513-RA
Pcer_062753-RA Pfrut_046023-RA
Pcer_093669-RA Pfrut_005427-RA
Pcer_003160-RA Pfrut_091676-RA
Pcer_093724-RA Pfrut_005368-RA
Pcer_002231-RA Pfrut_090282-RA
Pcer_019178-RA Pfrut_007794-RA
Pcer_001740-RA Pfrut_014472-RA
Pcer_093533-RA Pfrut_005565-RA
Pcer_039643-RA Pfrut_002022-RA
Pcer_025026-RA Pfrut_020689-RA
Pcer_003149-RA Pfrut_023738-RA
Pcer_092661-RA Pfrut_080471-RA
Pcer_001057-RA Pfrut_015205-RA
Pcer_002140-RA Pfrut_086297-RA
Pcer_062414-RA Pfrut_045681-RA
Pcer_023621-RA Pfrut_037813-RA
Pcer_039703-RA Pfrut_002085-RA
Pcer_018174-RA Pfrut_049182-RA
Pcer_074273-RA Pfrut_079523-RA
Pcer_073647-RA Pfrut_036422-RA
Pcer_061629-RA Pfrut_058125-RA
Pcer_039472-RA Pfrut_001857-RA
Pcer_075178-RA Pfrut_013819-RA
Pcer_016329-RA Pfrut_053738-RA
Pcer_074551-RA Pfrut_096568-RA
Pcer_016871-RA Pfrut_024764-RA
Pcer_023616-RA Pfrut_037809-RA
Pcer_024920-RA Pfrut_024417-RA
Pcer_093000-RA Pfrut_092625-RA
Pcer_004473-RA Pfrut_003052-RA
Pcer_019354-RA Pfrut_007616-RA
Pcer_062903-RA Pfrut_046166-RA
Pcer_005257-RA Pfrut_035765-RA
Pcer_023237-RA Pfrut_029819-RA
Pcer_018160-RA Pfrut_049165-RA
Pcer_002085-RA Pfrut_086231-RA
Pcer_062789-RA Pfrut_046055-RA
Pcer_004149-RA Pfrut_003389-RA
Pcer_016838-RA Pfrut_024730-RA
Pcer_002990-RA Pfrut_081391-RA
Pcer_025021-RA Pfrut_020695-RA
Pcer_092281-RA Pfrut_080072-RA
Pcer_038483-RA Pfrut_000811-RA
Pcer_074846-RA Pfrut_062911-RA
Pcer_002451-RA Pfrut_086594-RA
Pcer_018776-RA Pfrut_081098-RA
Pcer_015951-RA Pfrut_029558-RA
Pcer_092206-RA Pfrut_048795-RA
Pcer_092968-RA Pfrut_069864-RA
Pcer_016985-RA Pfrut_024904-RA
Pcer_061298-RA Pfrut_097031-RA
Pcer_003295-RA Pfrut_063032-RA
Pcer_039105-RA Pfrut_021326-RA
Pcer_054192-RA Pfrut_087531-RA
Pcer_004937-RA Pfrut_002573-RA
Pcer_093568-RA Pfrut_005526-RA
Pcer_018477-RA Pfrut_011601-RA
Pcer_016549-RA Pfrut_053518-RA
Pcer_025059-RA Pfrut_020638-RA
Pcer_019106-RA Pfrut_080727-RA
Pcer_003010-RA Pfrut_081416-RA
Pcer_003594-RA Pfrut_056956-RA
Pcer_075295-RA Pfrut_013944-RA
Pcer_025692-RA Pfrut_078751-RA
Pcer_075181-RA Pfrut_013822-RA
Pcer_002238-RA Pfrut_086388-RA
Pcer_017674-RA Pfrut_095593-RA
Pcer_061348-RA Pfrut_097115-RA
Pcer_002310-RA Pfrut_059224-RA
Pcer_061674-RA Pfrut_073009-RA
Pcer_004769-RA Pfrut_002752-RA
Pcer_001229-RA Pfrut_015027-RA
Pcer_019207-RA Pfrut_007764-RA
Pcer_002350-RA Pfrut_086498-RA
Pcer_076038-RA Pfrut_062280-RA
Pcer_001942-RA Pfrut_086077-RA
Pcer_023755-RA Pfrut_066070-RA
Pcer_016498-RA Pfrut_054400-RA
Pcer_017961-RA Pfrut_101598-RA
Pcer_055253-RA Pfrut_014013-RA
Pcer_003326-RA Pfrut_081725-RA
Pcer_024591-RA Pfrut_006757-RA
Pcer_003949-RA Pfrut_056579-RA
Pcer_038038-RA Pfrut_000342-RA
Pcer_001231-RA Pfrut_015025-RA
Pcer_038197-RA Pfrut_000526-RA
Pcer_074821-RA Pfrut_062884-RA
Pcer_024804-RA Pfrut_024548-RA
Pcer_038663-RA Pfrut_001019-RA
Pcer_003779-RA Pfrut_056756-RA
Pcer_001881-RA Pfrut_014305-RA
Pcer_016309-RA Pfrut_053759-RA
Pcer_003663-RA Pfrut_056875-RA
Pcer_018007-RA Pfrut_072466-RA
Pcer_002311-RA Pfrut_059225-RA
Pcer_016102-RA Pfrut_029443-RA
Pcer_092777-RA Pfrut_088433-RA
Pcer_092061-RA Pfrut_079827-RA
Pcer_062131-RA Pfrut_045378-RA
Pcer_060626-RA Pfrut_035490-RA
Pcer_001848-RA Pfrut_014342-RA
Pcer_061672-RA Pfrut_073007-RA
Pcer_002248-RA Pfrut_087171-RA
Pcer_038062-RA Pfrut_000367-RA
Pcer_005155-RA Pfrut_084313-RA
Pcer_016338-RA Pfrut_053731-RA
Pcer_062766-RA Pfrut_046036-RA
Pcer_073543-RA Pfrut_036281-RA
Pcer_001573-RA Pfrut_014668-RA
Pcer_062412-RA Pfrut_045679-RA
Pcer_073241-RA Pfrut_054907-RA
Pcer_019394-RA Pfrut_007576-RA
Pcer_024313-RA Pfrut_093829-RA
Pcer_024548-RA Pfrut_006830-RA
Pcer_018789-RA Pfrut_081080-RA
Pcer_076089-RA Pfrut_017999-RA
Pcer_002274-RA Pfrut_086425-RA
Pcer_054873-RA Pfrut_027799-RA
Pcer_024616-RA Pfrut_006732-RA
Pcer_017654-RA Pfrut_041042-RA
Pcer_093046-RA Pfrut_092566-RA
Pcer_061551-RA Pfrut_072836-RA
Pcer_003766-RA Pfrut_056764-RA
Pcer_017013-RA Pfrut_024935-RA
Pcer_074928-RA Pfrut_062997-RA
Pcer_001066-RA Pfrut_015196-RA
Pcer_002524-RA Pfrut_086679-RA
Pcer_005164-RA Pfrut_084301-RA
Pcer_062944-RA Pfrut_046211-RA
Pcer_055199-RA Pfrut_028565-RA
Pcer_003113-RA Pfrut_081525-RA
Pcer_054171-RA Pfrut_035116-RA
Pcer_023613-RA Pfrut_037806-RA
Pcer_093653-RA Pfrut_005447-RA
Pcer_017774-RA Pfrut_016785-RA
Pcer_019024-RA Pfrut_014225-RA
Pcer_000260-RA Pfrut_101292-RA
Pcer_062920-RA Pfrut_012710-RA
Pcer_092450-RA Pfrut_043736-RA
Pcer_000623-RA Pfrut_031736-RA
Pcer_017980-RA Pfrut_101577-RA
Pcer_055238-RA Pfrut_013999-RA
Pcer_023720-RA Pfrut_077948-RA
Pcer_005192-RA Pfrut_035840-RA
Pcer_075393-RA Pfrut_031333-RA
Pcer_004018-RA Pfrut_003531-RA
Pcer_053506-RA Pfrut_091117-RA
Pcer_072790-RA Pfrut_055409-RA
Pcer_017694-RA Pfrut_095567-RA
Pcer_004938-RA Pfrut_002572-RA
Pcer_000157-RA Pfrut_032264-RA
Pcer_000702-RA Pfrut_015667-RA
Pcer_062988-RA Pfrut_046257-RA
Pcer_038884-RA Pfrut_001247-RA
Pcer_075121-RA Pfrut_013766-RA
Pcer_016497-RA Pfrut_053579-RA
Pcer_016752-RA Pfrut_053301-RA
Pcer_016254-RA Pfrut_029281-RA
Pcer_092309-RA Pfrut_080098-RA
Pcer_000022-RA Pfrut_043591-RA
Pcer_019352-RA Pfrut_007618-RA
Pcer_023241-RA Pfrut_029825-RA
Pcer_019353-RA Pfrut_007617-RA
Pcer_037963-RA Pfrut_000265-RA
Pcer_003108-RA Pfrut_081521-RA
Pcer_060703-RA Pfrut_035410-RA
Pcer_075110-RA Pfrut_013754-RA
Pcer_005230-RA Pfrut_035798-RA
Pcer_073461-RA Pfrut_060457-RA
Pcer_060541-RA Pfrut_035559-RA
Pcer_016042-RA Pfrut_021805-RA
Pcer_023345-RA Pfrut_029948-RA
Pcer_025686-RA Pfrut_078756-RA
Pcer_063078-RA Pfrut_010644-RA
Pcer_094088-RA Pfrut_009632-RA
Pcer_003457-RA Pfrut_081845-RA
Pcer_002994-RA Pfrut_095618-RA
Pcer_000434-RA Pfrut_031978-RA
Pcer_038487-RA Pfrut_000815-RA
Pcer_016493-RA Pfrut_053583-RA
Pcer_017628-RA Pfrut_041067-RA
Pcer_003001-RA Pfrut_095610-RA
Pcer_061738-RA Pfrut_074247-RA
Pcer_074764-RA Pfrut_062821-RA
Pcer_017995-RA Pfrut_101554-RA
Pcer_002842-RA Pfrut_095906-RA
Pcer_093451-RA Pfrut_005663-RA
Pcer_004646-RA Pfrut_002879-RA
Pcer_003106-RA Pfrut_081519-RA
Pcer_023923-RA Pfrut_094251-RA
Pcer_003084-RA Pfrut_081496-RA
Pcer_017885-RA Pfrut_101682-RA
Pcer_094833-RA Pfrut_072297-RA
Pcer_025423-RA Pfrut_097714-RA
Pcer_092747-RA Pfrut_080585-RA
Pcer_092983-RA Pfrut_092647-RA
Pcer_039493-RA Pfrut_001878-RA
Pcer_038639-RA Pfrut_000991-RA
Pcer_061155-RA Pfrut_013056-RA
Pcer_000464-RA Pfrut_031932-RA
Pcer_075777-RA Pfrut_063824-RA
Pcer_023562-RA Pfrut_037738-RA
Pcer_073244-RA Pfrut_054905-RA
Pcer_003055-RA Pfrut_081469-RA
Pcer_022990-RA Pfrut_061104-RA
Pcer_054514-RA Pfrut_097994-RA
Pcer_063051-RA Pfrut_010612-RA
Pcer_094673-RA Pfrut_030625-RA
Pcer_017008-RA Pfrut_024930-RA
Pcer_019053-RA Pfrut_080776-RA
Pcer_062266-RA Pfrut_045524-RA
Pcer_003491-RA Pfrut_081879-RA
Pcer_038434-RA Pfrut_033098-RA
Pcer_001130-RA Pfrut_015125-RA
Pcer_038944-RA Pfrut_001304-RA
Pcer_062044-RA Pfrut_045292-RA
Pcer_054244-RA Pfrut_087599-RA
Pcer_002723-RA Pfrut_086904-RA
Pcer_075726-RA Pfrut_063779-RA
Pcer_004676-RA Pfrut_002854-RA
Pcer_062443-RA Pfrut_076526-RA
Pcer_062902-RA Pfrut_046165-RA
