Pcer_011123-RA FUN_000637-T1
Pcer_029497-RA FUN_031898-T1
Pcer_051777-RA FUN_011889-T1
Pcer_078935-RA FUN_030242-T1
Pcer_022732-RA FUN_023003-T1
Pcer_021748-RA FUN_021756-T1
Pcer_067401-RA FUN_039352-T1
Pcer_085022-RA FUN_025744-T1
Pcer_033257-RA FUN_014230-T1
Pcer_065440-RA FUN_036355-T1
Pcer_084840-RA FUN_025531-T1
Pcer_084839-RA FUN_025529-T1
Pcer_085167-RA FUN_025912-T1
Pcer_022582-RA FUN_022835-T1
Pcer_013615-RA FUN_004855-T1
Pcer_078255-RA FUN_029222-T1
Pcer_052460-RA FUN_012696-T1
Pcer_084600-RA FUN_025266-T1
Pcer_084723-RA FUN_025412-T1
Pcer_015175-RA FUN_007040-T1
Pcer_011580-RA FUN_001290-T1
Pcer_013989-RA FUN_005299-T1
Pcer_012889-RA FUN_003853-T1
Pcer_034473-RA FUN_016484-T1
Pcer_020917-RA FUN_020151-T1
Pcer_014891-RA FUN_006730-T1
Pcer_014932-RA FUN_006769-T1
Pcer_031762-RA FUN_035122-T1
Pcer_079664-RA FUN_031097-T1
Pcer_019998-RA FUN_018864-T1
Pcer_013276-RA FUN_004393-T1
Pcer_085696-RA FUN_026598-T1
Pcer_084520-RA FUN_025116-T1
Pcer_014534-RA FUN_005972-T1
Pcer_029254-RA FUN_031576-T1
Pcer_035022-RA FUN_017576-T1
Pcer_031250-RA FUN_034202-T1
Pcer_052811-RA FUN_013038-T1
Pcer_034056-RA FUN_015792-T1
Pcer_010919-RA FUN_000381-T1
Pcer_012682-RA FUN_003528-T1
Pcer_014151-RA FUN_005505-T1
Pcer_030670-RA FUN_033473-T1
Pcer_019895-RA FUN_018745-T1
Pcer_077851-RA FUN_027940-T1
Pcer_032915-RA FUN_013833-T1
Pcer_050545-RA FUN_009939-T1
Pcer_052676-RA FUN_012897-T1
Pcer_034864-RA FUN_017251-T1
Pcer_085014-RA FUN_025730-T1
Pcer_014407-RA FUN_005795-T1
Pcer_011648-RA FUN_001364-T1
Pcer_051832-RA FUN_011952-T1
Pcer_033974-RA FUN_015630-T1
Pcer_032800-RA FUN_013694-T1
Pcer_019683-RA FUN_018450-T1
Pcer_021614-RA FUN_021603-T1
Pcer_029510-RA FUN_031910-T1
Pcer_012977-RA FUN_003988-T1
Pcer_011688-RA FUN_001433-T1
Pcer_011335-RA FUN_000950-T1
Pcer_083928-RA FUN_024352-T1
Pcer_049814-RA FUN_008172-T1
Pcer_052752-RA FUN_012974-T1
Pcer_084325-RA FUN_024876-T1
Pcer_022002-RA FUN_022087-T1
Pcer_012554-RA FUN_003321-T1
Pcer_085599-RA FUN_026468-T1
Pcer_084380-RA FUN_024946-T1
Pcer_067528-RA FUN_039503-T1
Pcer_085795-RA FUN_026717-T1
Pcer_013549-RA FUN_004760-T1
Pcer_078746-RA FUN_030015-T1
Pcer_066891-RA FUN_038693-T1
Pcer_030782-RA FUN_033589-T1
Pcer_032847-RA FUN_013749-T1
Pcer_012506-RA FUN_003190-T1
Pcer_020830-RA FUN_020032-T1
Pcer_052754-RA FUN_040050-T1
Pcer_052694-RA FUN_012917-T1
Pcer_022474-RA FUN_022725-T1
Pcer_034797-RA FUN_017141-T1
Pcer_085740-RA FUN_026649-T1
Pcer_013348-RA FUN_004490-T1
Pcer_011868-RA FUN_001656-T1
Pcer_020400-RA FUN_019435-T1
Pcer_066247-RA FUN_038106-T1
Pcer_084193-RA FUN_024721-T1
Pcer_020268-RA FUN_019271-T1
Pcer_021932-RA FUN_022009-T1
Pcer_034863-RA FUN_017250-T1
Pcer_021144-RA FUN_040132-T1
Pcer_051132-RA FUN_010976-T1
Pcer_031884-RA FUN_035224-T1
Pcer_011806-RA FUN_001582-T1
Pcer_014176-RA FUN_005535-T1
Pcer_052308-RA FUN_012498-T1
Pcer_052688-RA FUN_012911-T1
Pcer_032639-RA FUN_013485-T1
Pcer_012694-RA FUN_003540-T1
Pcer_077790-RA FUN_027183-T1
Pcer_030704-RA FUN_033508-T1
Pcer_067158-RA FUN_039094-T1
Pcer_085592-RA FUN_026460-T1
Pcer_084256-RA FUN_024801-T1
Pcer_067346-RA FUN_039292-T1
Pcer_051998-RA FUN_012143-T1
Pcer_085186-RA FUN_025932-T1
Pcer_022011-RA FUN_022099-T1
Pcer_033018-RA FUN_013929-T1
Pcer_065210-RA FUN_036255-T1
Pcer_033760-RA FUN_014436-T1
Pcer_013440-RA FUN_004590-T1
Pcer_077419-RA FUN_027819-T1
Pcer_079063-RA FUN_030392-T1
Pcer_013068-RA FUN_004127-T1
Pcer_022590-RA FUN_022843-T1
Pcer_022346-RA FUN_022524-T1
Pcer_066683-RA FUN_038469-T1
Pcer_034067-RA FUN_015806-T1
Pcer_085506-RA FUN_026370-T1
Pcer_012793-RA FUN_003733-T1
Pcer_021089-RA FUN_020847-T1
Pcer_078581-RA FUN_029708-T1
Pcer_011435-RA FUN_001109-T1
Pcer_012979-RA FUN_003990-T1
Pcer_085427-RA FUN_026276-T1
Pcer_021567-RA FUN_021542-T1
Pcer_065953-RA FUN_037783-T1
Pcer_031682-RA FUN_034935-T1
Pcer_011590-RA FUN_001299-T1
Pcer_019835-RA FUN_018656-T1
Pcer_021749-RA FUN_021758-T1
Pcer_011605-RA FUN_001312-T1
Pcer_021782-RA FUN_021795-T1
Pcer_034949-RA FUN_017506-T1
Pcer_011802-RA FUN_001579-T1
Pcer_012932-RA FUN_003924-T1
Pcer_013030-RA FUN_004069-T1
Pcer_033133-RA FUN_014056-T1
Pcer_022000-RA FUN_022083-T1
Pcer_011227-RA FUN_000764-T1
Pcer_066269-RA FUN_037895-T1
Pcer_021638-RA FUN_021625-T1
Pcer_033997-RA FUN_015665-T1
Pcer_065375-RA FUN_036049-T1
Pcer_013830-RA FUN_005128-T1
Pcer_014511-RA FUN_005948-T1
Pcer_011484-RA FUN_001169-T1
Pcer_085015-RA FUN_025732-T1
Pcer_084469-RA FUN_025048-T1
Pcer_033211-RA FUN_014162-T1
Pcer_066529-RA FUN_038292-T1
Pcer_066626-RA FUN_038398-T1
Pcer_014298-RA FUN_005674-T1
Pcer_035137-RA FUN_017645-T1
Pcer_033633-RA FUN_015206-T1
Pcer_032582-RA FUN_013399-T1
Pcer_029984-RA FUN_032473-T1
Pcer_013187-RA FUN_004281-T1
Pcer_033263-RA FUN_014227-T1
Pcer_011890-RA FUN_039922-T1
Pcer_085442-RA FUN_026293-T1
Pcer_031292-RA FUN_034244-T1
Pcer_065556-RA FUN_036597-T1
Pcer_052770-RA FUN_012991-T1
Pcer_014187-RA FUN_005546-T1
Pcer_084465-RA FUN_025040-T1
Pcer_020167-RA FUN_019135-T1
Pcer_050024-RA FUN_008695-T1
Pcer_084246-RA FUN_024784-T1
Pcer_051595-RA FUN_011632-T1
Pcer_011459-RA FUN_001137-T1
Pcer_020399-RA FUN_019434-T1
Pcer_066890-RA FUN_038692-T1
Pcer_030489-RA FUN_033110-T1
Pcer_022495-RA FUN_022742-T1
Pcer_083667-RA FUN_023747-T1
Pcer_066736-RA FUN_038524-T1
Pcer_079471-RA FUN_030851-T1
Pcer_067251-RA FUN_039195-T1
Pcer_013452-RA FUN_004602-T1
Pcer_014425-RA FUN_005816-T1
Pcer_067240-RA FUN_039185-T1
Pcer_029465-RA FUN_031860-T1
Pcer_052362-RA FUN_012574-T1
Pcer_021529-RA FUN_021502-T1
Pcer_034523-RA FUN_016546-T1
Pcer_011315-RA FUN_000920-T1
Pcer_034216-RA FUN_016058-T1
Pcer_033302-RA FUN_014176-T1
Pcer_067683-RA FUN_039704-T1
Pcer_014497-RA FUN_005935-T1
Pcer_051992-RA FUN_012139-T1
Pcer_067456-RA FUN_039410-T1
Pcer_066431-RA FUN_038183-T1
Pcer_066164-RA FUN_037554-T1
Pcer_022057-RA FUN_022161-T1
Pcer_084867-RA FUN_025561-T1
Pcer_029648-RA FUN_032086-T1
Pcer_051622-RA FUN_011659-T1
Pcer_029557-RA FUN_031982-T1
Pcer_013815-RA FUN_005116-T1
Pcer_067632-RA FUN_039616-T1
Pcer_020377-RA FUN_019405-T1
Pcer_084411-RA FUN_024983-T1
Pcer_013787-RA FUN_005073-T1
Pcer_014007-RA FUN_005318-T1
Pcer_078106-RA FUN_028992-T1
Pcer_066506-RA FUN_038264-T1
Pcer_015057-RA FUN_006909-T1
Pcer_033265-RA FUN_014222-T1
Pcer_085781-RA FUN_026696-T1
Pcer_030596-RA FUN_033398-T1
Pcer_029541-RA FUN_031956-T1
Pcer_011652-RA FUN_001369-T1
Pcer_084117-RA FUN_024623-T1
Pcer_013154-RA FUN_004237-T1
Pcer_019756-RA FUN_018541-T1
Pcer_052161-RA FUN_012322-T1
Pcer_052186-RA FUN_012356-T1
Pcer_084513-RA FUN_025107-T1
Pcer_014566-RA FUN_006018-T1
Pcer_013991-RA FUN_005300-T1
Pcer_051881-RA FUN_012008-T1
Pcer_079831-RA FUN_031293-T1
Pcer_011842-RA FUN_001626-T1
Pcer_015482-RA Pfrut_002293-RA
Pcer_032776-RA FUN_013644-T1
Pcer_085536-RA FUN_026401-T1
Pcer_084233-RA FUN_024772-T1
Pcer_012626-RA FUN_003444-T1
Pcer_066251-RA FUN_038110-T1
Pcer_011651-RA FUN_001368-T1
Pcer_079362-RA FUN_030716-T1
Pcer_012863-RA FUN_003812-T1
Pcer_033811-RA FUN_016293-T1
Pcer_052253-RA FUN_012439-T1
Pcer_012088-RA FUN_002034-T1
Pcer_051478-RA FUN_011456-T1
Pcer_021884-RA FUN_021953-T1
Pcer_013181-RA FUN_004273-T1
Pcer_035081-RA FUN_017586-T1
Pcer_014529-RA FUN_005967-T1
Pcer_021972-RA FUN_022053-T1
Pcer_021551-RA FUN_021528-T1
Pcer_012516-RA FUN_003203-T1
Pcer_030649-RA FUN_033458-T1
Pcer_034984-RA FUN_017540-T1
Pcer_020213-RA FUN_019181-T1
Pcer_011549-RA FUN_001244-T1
Pcer_051869-RA FUN_011995-T1
Pcer_012844-RA FUN_003794-T1
Pcer_077710-RA FUN_027327-T1
Pcer_084358-RA FUN_024918-T1
Pcer_022579-RA FUN_022831-T1
Pcer_012546-RA FUN_003314-T1
Pcer_014296-RA FUN_005672-T1
Pcer_052464-RA FUN_012700-T1
Pcer_031183-RA FUN_034124-T1
Pcer_014539-RA FUN_005977-T1
Pcer_014329-RA FUN_005700-T1
Pcer_022518-RA FUN_022766-T1
Pcer_034800-RA FUN_017144-T1
Pcer_011716-RA FUN_001476-T1
Pcer_051871-RA FUN_011997-T1
Pcer_066781-RA FUN_038572-T1
Pcer_029269-RA FUN_031594-T1
Pcer_013140-RA FUN_004225-T1
Pcer_014910-RA FUN_006745-T1
Pcer_014142-RA FUN_005496-T1
Pcer_030529-RA FUN_033323-T1
Pcer_030547-RA FUN_033343-T1
Pcer_014514-RA FUN_005951-T1
Pcer_012815-RA FUN_003759-T1
Pcer_067382-RA FUN_039335-T1
Pcer_084507-RA FUN_025100-T1
Pcer_067366-RA FUN_039318-T1
Pcer_012647-RA FUN_003478-T1
Pcer_084913-RA FUN_025619-T1
Pcer_019881-RA FUN_018731-T1
Pcer_066409-RA FUN_038154-T1
Pcer_014079-RA FUN_005419-T1
Pcer_012669-RA FUN_003512-T1
Pcer_021392-RA FUN_021331-T1
Pcer_066032-RA FUN_037704-T1
Pcer_022283-RA FUN_022436-T1
Pcer_013318-RA FUN_004445-T1
Pcer_020466-RA FUN_019525-T1
Pcer_021234-RA FUN_021094-T1
Pcer_013344-RA FUN_004487-T1
Pcer_014615-RA FUN_006094-T1
Pcer_034074-RA FUN_015817-T1
Pcer_077677-RA FUN_027373-T1
Pcer_020139-RA FUN_019110-T1
Pcer_013455-RA FUN_004605-T1
Pcer_021435-RA FUN_021382-T1
Pcer_021397-RA FUN_021336-T1
Pcer_021059-RA FUN_020784-T1
Pcer_020065-RA FUN_018940-T1
Pcer_052418-RA FUN_012644-T1
Pcer_030992-RA FUN_033903-T1
Pcer_067066-RA FUN_038963-T1
Pcer_050733-RA FUN_040016-T1
Pcer_021562-RA FUN_021538-T1
Pcer_078954-RA FUN_030264-T1
Pcer_021525-RA FUN_021497-T1
Pcer_021345-RA FUN_021210-T1
Pcer_034576-RA FUN_016606-T1
Pcer_051735-RA FUN_011811-T1
Pcer_020074-RA FUN_018949-T1
Pcer_066145-RA FUN_037577-T1
Pcer_067455-RA FUN_039409-T1
Pcer_020722-RA FUN_019884-T1
Pcer_013084-RA FUN_004155-T1
Pcer_022815-RA FUN_023097-T1
Pcer_011187-RA FUN_000705-T1
Pcer_014275-RA FUN_005646-T1
Pcer_020877-RA FUN_020105-T1
Pcer_030421-RA FUN_033213-T1
Pcer_032952-RA FUN_013867-T1
Pcer_014306-RA FUN_005682-T1
Pcer_014632-RA FUN_006113-T1
Pcer_014667-RA FUN_006149-T1
Pcer_049881-RA FUN_008288-T1
Pcer_014512-RA FUN_005949-T1
Pcer_021573-RA FUN_021548-T1
Pcer_030593-RA FUN_033395-T1
Pcer_066168-RA FUN_037548-T1
Pcer_084975-RA FUN_025687-T1
Pcer_066627-RA FUN_038399-T1
Pcer_012891-RA FUN_003854-T1
Pcer_066879-RA FUN_038669-T1
Pcer_033866-RA FUN_015444-T1
Pcer_052774-RA FUN_012998-T1
Pcer_084515-RA FUN_025109-T1
Pcer_079497-RA FUN_030884-T1
Pcer_020413-RA FUN_019448-T1
Pcer_019679-RA FUN_018445-T1
Pcer_051724-RA FUN_011800-T1
Pcer_022040-RA FUN_022146-T1
Pcer_085558-RA FUN_026428-T1
Pcer_015054-RA FUN_006906-T1
Pcer_011407-RA FUN_001063-T1
Pcer_030634-RA FUN_033442-T1
Pcer_051751-RA FUN_011830-T1
Pcer_030517-RA FUN_033315-T1
Pcer_051498-RA FUN_011475-T1
Pcer_052835-RA FUN_013065-T1
Pcer_084359-RA FUN_024919-T1
Pcer_020315-RA FUN_019322-T1
Pcer_011521-RA FUN_001218-T1
Pcer_034252-RA FUN_016109-T1
Pcer_067147-RA FUN_039082-T1
Pcer_021070-RA FUN_020811-T1
Pcer_012705-RA FUN_003562-T1
Pcer_067637-RA FUN_039621-T1
Pcer_066806-RA FUN_038597-T1
Pcer_052139-RA FUN_012302-T1
Pcer_031271-RA FUN_034221-T1
Pcer_020117-RA FUN_019092-T1
Pcer_022256-RA FUN_022406-T1
Pcer_011402-RA FUN_001058-T1
Pcer_031545-RA FUN_034689-T1
Pcer_084790-RA FUN_025482-T1
Pcer_021918-RA FUN_021990-T1
Pcer_021272-RA FUN_021165-T1
Pcer_084844-RA FUN_025536-T1
Pcer_022177-RA FUN_022319-T1
Pcer_067489-RA Pfrut_046034-RA
Pcer_031786-RA FUN_035494-T1
Pcer_015010-RA FUN_006848-T1
Pcer_085052-RA FUN_025777-T1
Pcer_020546-RA FUN_019635-T1
Pcer_014476-RA FUN_005912-T1
Pcer_079504-RA FUN_030890-T1
Pcer_022158-RA FUN_022294-T1
Pcer_022556-RA FUN_022809-T1
Pcer_084874-RA FUN_025567-T1
Pcer_084488-RA FUN_025074-T1
Pcer_030001-RA FUN_032492-T1
Pcer_065265-RA FUN_036151-T1
Pcer_050942-RA FUN_010693-T1
Pcer_030638-RA FUN_033446-T1
Pcer_022252-RA FUN_022401-T1
Pcer_012949-RA FUN_003948-T1
Pcer_032785-RA FUN_013656-T1
Pcer_011404-RA FUN_001059-T1
Pcer_052707-RA FUN_012929-T1
Pcer_083708-RA FUN_023865-T1
Pcer_066445-RA FUN_038200-T1
Pcer_014907-RA FUN_006743-T1
Pcer_078582-RA FUN_029709-T1
Pcer_084514-RA FUN_025108-T1
Pcer_066527-RA FUN_038290-T1
Pcer_011899-RA FUN_001695-T1
Pcer_015062-RA FUN_006916-T1
Pcer_029537-RA FUN_031952-T1
Pcer_085726-RA FUN_026630-T1
Pcer_052792-RA FUN_013014-T1
Pcer_052756-RA FUN_012977-T1
Pcer_066403-RA FUN_038147-T1
Pcer_066401-RA FUN_038139-T1
Pcer_019947-RA FUN_018800-T1
Pcer_067277-RA FUN_039220-T1
Pcer_020946-RA FUN_020217-T1
Pcer_015011-RA FUN_006850-T1
Pcer_052898-RA FUN_013134-T1
Pcer_013590-RA FUN_004817-T1
Pcer_013343-RA FUN_004485-T1
Pcer_051105-RA FUN_010941-T1
Pcer_052191-RA FUN_012364-T1
Pcer_066271-RA FUN_037899-T1
Pcer_014319-RA FUN_005692-T1
Pcer_067364-RA FUN_039315-T1
Pcer_078754-RA FUN_030024-T1
Pcer_078584-RA FUN_029712-T1
Pcer_021876-RA FUN_021919-T1
Pcer_052761-RA FUN_012979-T1
Pcer_031019-RA FUN_033930-T1
Pcer_013367-RA FUN_004514-T1
Pcer_051839-RA FUN_011967-T1
Pcer_011446-RA FUN_001122-T1
Pcer_084873-RA FUN_040185-T1
Pcer_067045-RA FUN_038936-T1
Pcer_034581-RA FUN_016615-T1
Pcer_012562-RA FUN_003329-T1
Pcer_022400-RA FUN_022594-T1
Pcer_066267-RA FUN_037891-T1
Pcer_013596-RA FUN_004823-T1
Pcer_021496-RA FUN_021467-T1
Pcer_013582-RA FUN_004776-T1
Pcer_051759-RA FUN_011843-T1
Pcer_014753-RA FUN_006245-T1
Pcer_020396-RA FUN_019431-T1
Pcer_079342-RA FUN_030693-T1
Pcer_020200-RA FUN_019165-T1
Pcer_067549-RA FUN_039523-T1
Pcer_065441-RA FUN_036357-T1
Pcer_051280-RA FUN_011213-T1
Pcer_079520-RA FUN_030911-T1
Pcer_021806-RA FUN_021835-T1
Pcer_066412-RA FUN_038158-T1
Pcer_030688-RA FUN_033486-T1
Pcer_014773-RA FUN_006276-T1
Pcer_015547-RA FUN_007413-T1
Pcer_052462-RA FUN_012698-T1
Pcer_079745-RA FUN_031203-T1
Pcer_051639-RA FUN_011678-T1
Pcer_035138-RA FUN_017646-T1
Pcer_085195-RA FUN_025940-T1
Pcer_067253-RA FUN_039197-T1
Pcer_078753-RA FUN_030023-T1
Pcer_066880-RA FUN_038670-T1
Pcer_014388-RA FUN_005771-T1
Pcer_085778-RA FUN_026693-T1
Pcer_084672-RA FUN_025337-T1
Pcer_011882-RA FUN_001677-T1
Pcer_066212-RA FUN_038054-T1
Pcer_014598-RA FUN_006056-T1
Pcer_012090-RA FUN_002039-T1
Pcer_085391-RA FUN_026235-T1
Pcer_067511-RA FUN_039447-T1
Pcer_065557-RA FUN_036598-T1
Pcer_084866-RA FUN_025560-T1
Pcer_021080-RA FUN_020830-T1
Pcer_012753-RA FUN_003651-T1
Pcer_032678-RA FUN_027539-T1
Pcer_066490-RA FUN_038250-T1
Pcer_049817-RA FUN_008175-T1
Pcer_079703-RA FUN_031138-T1
Pcer_050977-RA FUN_010720-T1
Pcer_021963-RA FUN_022041-T1
Pcer_015253-RA FUN_007127-T1
Pcer_019880-RA FUN_018729-T1
Pcer_014729-RA FUN_006212-T1
Pcer_084546-RA FUN_025145-T1
Pcer_066741-RA FUN_038527-T1
Pcer_032943-RA FUN_013858-T1
Pcer_034920-RA FUN_017473-T1
Pcer_012661-RA FUN_003499-T1
Pcer_014744-RA FUN_006237-T1
Pcer_066478-RA FUN_038238-T1
Pcer_021494-RA FUN_021464-T1
Pcer_029830-RA FUN_032304-T1
Pcer_011377-RA FUN_001011-T1
Pcer_021502-RA FUN_021473-T1
Pcer_085412-RA FUN_026262-T1
Pcer_011918-RA FUN_001716-T1
Pcer_067295-RA FUN_039241-T1
Pcer_083985-RA FUN_024435-T1
Pcer_022121-RA FUN_022248-T1
Pcer_019970-RA FUN_018827-T1
Pcer_019978-RA FUN_018834-T1
Pcer_052567-RA FUN_012793-T1
Pcer_019700-RA FUN_018473-T1
Pcer_078722-RA FUN_029986-T1
Pcer_013325-RA FUN_004452-T1
Pcer_014128-RA FUN_005485-T1
Pcer_066598-RA FUN_038375-T1
Pcer_066926-RA FUN_038732-T1
Pcer_031924-RA FUN_035578-T1
Pcer_011038-RA FUN_000533-T1
Pcer_052389-RA FUN_012614-T1
Pcer_066541-RA FUN_038309-T1
Pcer_050481-RA FUN_009798-T1
Pcer_052689-RA FUN_012912-T1
Pcer_084888-RA FUN_025582-T1
Pcer_084307-RA FUN_024859-T1
Pcer_014796-RA FUN_006384-T1
Pcer_052560-RA FUN_012786-T1
Pcer_015091-RA FUN_006952-T1
Pcer_067322-RA FUN_039267-T1
Pcer_032921-RA FUN_013839-T1
Pcer_052516-RA FUN_012737-T1
Pcer_019911-RA FUN_018766-T1
Pcer_031236-RA FUN_034185-T1
Pcer_019758-RA FUN_018546-T1
Pcer_014717-RA FUN_006199-T1
Pcer_012552-RA FUN_003319-T1
Pcer_084074-RA FUN_024566-T1
Pcer_078803-RA FUN_030107-T1
Pcer_020116-RA FUN_019091-T1
Pcer_065779-RA FUN_037227-T1
Pcer_065824-RA FUN_037392-T1
Pcer_052790-RA FUN_013012-T1
Pcer_084139-RA FUN_024653-T1
Pcer_034185-RA FUN_016019-T1
Pcer_022511-RA FUN_022758-T1
Pcer_066604-RA FUN_038381-T1
Pcer_066259-RA FUN_037879-T1
Pcer_031187-RA FUN_034131-T1
Pcer_013071-RA FUN_004130-T1
Pcer_020298-RA FUN_019301-T1
Pcer_020092-RA FUN_019057-T1
Pcer_014672-RA FUN_006154-T1
Pcer_013394-RA FUN_004541-T1
Pcer_013169-RA FUN_004252-T1
Pcer_032635-RA FUN_013481-T1
Pcer_030668-RA FUN_033471-T1
Pcer_084879-RA FUN_025572-T1
Pcer_021114-RA FUN_020910-T1
Pcer_015255-RA FUN_007130-T1
Pcer_021981-RA FUN_022064-T1
Pcer_029259-RA FUN_031582-T1
Pcer_085786-RA FUN_026701-T1
Pcer_083910-RA FUN_024333-T1
Pcer_013843-RA FUN_005142-T1
Pcer_022606-RA FUN_022859-T1
Pcer_034657-RA FUN_016905-T1
Pcer_067586-RA FUN_039564-T1
Pcer_019701-RA FUN_018474-T1
Pcer_011938-RA FUN_001743-T1
Pcer_067418-RA FUN_039369-T1
Pcer_052911-RA FUN_013149-T1
Pcer_067400-RA Pfrut_073562-RA
Pcer_084883-RA FUN_025577-T1
Pcer_033271-RA FUN_014217-T1
Pcer_067483-RA FUN_039475-T1
Pcer_021795-RA FUN_021822-T1
Pcer_015036-RA FUN_006887-T1
Pcer_021872-RA FUN_021915-T1
Pcer_013713-RA FUN_004972-T1
Pcer_052109-RA FUN_012257-T1
Pcer_011062-RA FUN_000567-T1
Pcer_020863-RA FUN_020092-T1
Pcer_015166-RA FUN_007032-T1
Pcer_029218-RA FUN_031541-T1
Pcer_051330-RA FUN_011274-T1
Pcer_079781-RA FUN_031243-T1
Pcer_067193-RA FUN_039128-T1
Pcer_051831-RA FUN_011950-T1
Pcer_019742-RA FUN_018526-T1
Pcer_051616-RA FUN_011653-T1
Pcer_012709-RA FUN_003574-T1
Pcer_032584-RA FUN_013401-T1
Pcer_014935-RA FUN_006771-T1
Pcer_019953-RA FUN_018807-T1
Pcer_077541-RA FUN_027569-T1
Pcer_021072-RA FUN_040131-T1
Pcer_078625-RA FUN_029769-T1
Pcer_019940-RA FUN_018793-T1
Pcer_084535-RA FUN_025133-T1
Pcer_034756-RA FUN_017028-T1
Pcer_050202-RA FUN_008986-T1
Pcer_030031-RA FUN_032522-T1
Pcer_010966-RA FUN_000439-T1
Pcer_067755-RA FUN_039754-T1
Pcer_033453-RA FUN_014606-T1
Pcer_012663-RA FUN_003504-T1
Pcer_050073-RA FUN_008530-T1
Pcer_051879-RA FUN_012006-T1
Pcer_049768-RA FUN_008095-T1
Pcer_052550-RA FUN_012772-T1
Pcer_022044-RA FUN_022149-T1
Pcer_013710-RA FUN_004969-T1
Pcer_066900-RA FUN_038702-T1
Pcer_013031-RA FUN_004070-T1
Pcer_013010-RA FUN_004038-T1
Pcer_067354-RA FUN_039301-T1
Pcer_052341-RA FUN_012552-T1
Pcer_085108-RA FUN_025838-T1
Pcer_051848-RA FUN_011974-T1
Pcer_013665-RA FUN_004919-T1
Pcer_035178-RA FUN_017688-T1
Pcer_030370-RA FUN_033152-T1
Pcer_011523-RA FUN_001220-T1
Pcer_066749-RA FUN_038534-T1
Pcer_066621-RA FUN_038395-T1
Pcer_084829-RA FUN_025518-T1
Pcer_013220-RA FUN_004324-T1
Pcer_065275-RA FUN_036137-T1
Pcer_052819-RA FUN_013047-T1
Pcer_022905-RA FUN_022684-T1
Pcer_029509-RA FUN_031909-T1
Pcer_011516-RA FUN_001209-T1
Pcer_067736-RA FUN_039737-T1
Pcer_011264-RA FUN_000815-T1
Pcer_051612-RA FUN_011648-T1
Pcer_052252-RA FUN_012437-T1
Pcer_051609-RA FUN_011645-T1
Pcer_066260-RA FUN_037880-T1
Pcer_022773-RA FUN_023048-T1
Pcer_030012-RA FUN_032503-T1
Pcer_051311-RA FUN_011251-T1
Pcer_013701-RA FUN_004957-T1
Pcer_012609-RA FUN_003406-T1
Pcer_034658-RA FUN_016906-T1
Pcer_013871-RA FUN_005172-T1
Pcer_084281-RA FUN_024837-T1
Pcer_022803-RA FUN_023083-T1
Pcer_084699-RA FUN_025371-T1
Pcer_010956-RA FUN_000427-T1
Pcer_085229-RA FUN_025975-T1
Pcer_077455-RA FUN_027772-T1
Pcer_077454-RA FUN_027774-T1
Pcer_031189-RA FUN_034133-T1
Pcer_021803-RA FUN_021830-T1
Pcer_066734-RA FUN_038521-T1
Pcer_019607-RA FUN_040110-T1
Pcer_083862-RA FUN_024233-T1
Pcer_010653-RA FUN_000460-T1
Pcer_014555-RA FUN_005993-T1
Pcer_022407-RA FUN_022602-T1
Pcer_084364-RA FUN_024929-T1
Pcer_029688-RA FUN_032124-T1
Pcer_032976-RA FUN_013888-T1
Pcer_011165-RA FUN_000680-T1
Pcer_033644-RA FUN_015226-T1
Pcer_078259-RA Pfrut_061848-RA
Pcer_079584-RA FUN_030984-T1
Pcer_067103-RA FUN_039032-T1
Pcer_010740-RA FUN_000202-T1
Pcer_031400-RA FUN_034439-T1
Pcer_085701-RA FUN_026603-T1
Pcer_052503-RA FUN_012724-T1
Pcer_085619-RA FUN_026521-T1
Pcer_052660-RA FUN_012879-T1
Pcer_077816-RA FUN_027217-T1
Pcer_019957-RA FUN_018810-T1
Pcer_013758-RA FUN_005043-T1
Pcer_034524-RA FUN_016547-T1
Pcer_067564-RA FUN_039538-T1
Pcer_030402-RA FUN_033194-T1
Pcer_020808-RA FUN_019988-T1
Pcer_079608-RA FUN_031016-T1
Pcer_034560-RA FUN_016590-T1
Pcer_052438-RA FUN_012666-T1
Pcer_013370-RA FUN_004518-T1
Pcer_022593-RA FUN_022846-T1
Pcer_051635-RA FUN_011673-T1
Pcer_022083-RA FUN_022195-T1
Pcer_077889-RA FUN_028005-T1
Pcer_052598-RA FUN_012820-T1
Pcer_032711-RA FUN_040061-T1
Pcer_012874-RA FUN_003835-T1
Pcer_013673-RA FUN_004927-T1
Pcer_022422-RA FUN_022617-T1
Pcer_085641-RA FUN_026542-T1
Pcer_051574-RA FUN_011565-T1
Pcer_077883-RA FUN_027997-T1
Pcer_013678-RA FUN_004934-T1
Pcer_067372-RA FUN_039324-T1
Pcer_083978-RA FUN_024424-T1
Pcer_085082-RA FUN_025812-T1
Pcer_032539-RA FUN_013349-T1
Pcer_013786-RA FUN_005072-T1
Pcer_012146-RA FUN_002131-T1
Pcer_031502-RA FUN_034648-T1
Pcer_022178-RA FUN_022320-T1
Pcer_020465-RA FUN_019524-T1
Pcer_031217-RA FUN_034162-T1
Pcer_078586-RA FUN_029715-T1
Pcer_013003-RA FUN_004031-T1
Pcer_033436-RA FUN_040076-T1
Pcer_067362-RA FUN_039313-T1
Pcer_052074-RA FUN_012222-T1
Pcer_015304-RA FUN_007187-T1
Pcer_034801-RA FUN_017145-T1
