Pcer_069968-RA Pfrut_059040-RA
Pcer_007751-RA Pfrut_033534-RA
Pcer_059755-RA Pfrut_028642-RA
Pcer_006581-RA Pfrut_078972-RA
Pcer_087462-RA Pfrut_047000-RA
Pcer_047941-RA Pfrut_076820-RA
Pcer_006409-RA Pfrut_071022-RA
Pcer_007721-RA Pfrut_033307-RA
Pcer_069801-RA Pfrut_052623-RA
Pcer_043925-RA Pfrut_038465-RA
Pcer_007865-RA Pfrut_033665-RA
Pcer_089871-RA Pfrut_069609-RA
Pcer_082693-RA Pfrut_048686-RA
Pcer_009199-RA Pfrut_019850-RA
Pcer_044012-RA Pfrut_009160-RA
Pcer_043582-RA Pfrut_044841-RA
Pcer_007208-RA Pfrut_076468-RA
Pcer_081770-RA Pfrut_027013-RA
Pcer_089783-RA Pfrut_069522-RA
Pcer_070249-RA Pfrut_042237-RA
Pcer_044664-RA Pfrut_039220-RA
Pcer_008940-RA Pfrut_090076-RA
Pcer_009209-RA Pfrut_019840-RA
Pcer_008972-RA Pfrut_020081-RA
Pcer_089533-RA Pfrut_069228-RA
Pcer_048324-RA Pfrut_077265-RA
Pcer_043644-RA Pfrut_038170-RA
Pcer_007825-RA Pfrut_033624-RA
Pcer_044087-RA Pfrut_011455-RA
Pcer_009764-RA Pfrut_019267-RA
Pcer_009183-RA Pfrut_019868-RA
Pcer_027138-RA Pfrut_067617-RA
Pcer_047973-RA Pfrut_076860-RA
Pcer_008728-RA Pfrut_089863-RA
Pcer_047578-RA Pfrut_010407-RA
Pcer_008002-RA Pfrut_074734-RA
Pcer_042553-RA Pfrut_053048-RA
Pcer_043260-RA Pfrut_050462-RA
Pcer_008029-RA Pfrut_074702-RA
Pcer_009303-RA Pfrut_019744-RA
Pcer_088620-RA Pfrut_007869-RA
Pcer_042215-RA Pfrut_085178-RA
Pcer_008134-RA Pfrut_089242-RA
Pcer_043457-RA Pfrut_050668-RA
Pcer_049394-RA Pfrut_083838-RA
Pcer_047687-RA Pfrut_016352-RA
Pcer_043106-RA Pfrut_097353-RA
Pcer_070795-RA Pfrut_042807-RA
Pcer_082087-RA Pfrut_026647-RA
Pcer_009854-RA Pfrut_019181-RA
Pcer_048663-RA Pfrut_077608-RA
Pcer_069020-RA Pfrut_008057-RA
Pcer_028258-RA Pfrut_066429-RA
Pcer_058928-RA Pfrut_101076-RA
Pcer_043557-RA Pfrut_013548-RA
Pcer_043327-RA Pfrut_050532-RA
Pcer_089142-RA Pfrut_022983-RA
Pcer_047699-RA Pfrut_016362-RA
Pcer_007769-RA Pfrut_033557-RA
Pcer_044886-RA Pfrut_039440-RA
Pcer_005910-RA Pfrut_073741-RA
Pcer_087635-RA Pfrut_047198-RA
Pcer_008953-RA Pfrut_020096-RA
Pcer_068243-RA Pfrut_006510-RA
Pcer_009181-RA Pfrut_019870-RA
Pcer_043605-RA Pfrut_021370-RA
Pcer_047716-RA Pfrut_083150-RA
Pcer_027634-RA Pfrut_067102-RA
Pcer_048420-RA Pfrut_077368-RA
Pcer_088460-RA Pfrut_041779-RA
Pcer_043576-RA Pfrut_044834-RA
Pcer_057972-RA Pfrut_090844-RA
Pcer_071134-RA Pfrut_043149-RA
Pcer_027146-RA Pfrut_004997-RA
Pcer_042490-RA Pfrut_018756-RA
Pcer_041626-RA Pfrut_085805-RA
Pcer_070077-RA Pfrut_042056-RA
Pcer_009907-RA Pfrut_092826-RA
Pcer_081754-RA Pfrut_027028-RA
Pcer_070108-RA Pfrut_042086-RA
Pcer_081675-RA Pfrut_082483-RA
Pcer_069818-RA Pfrut_050961-RA
Pcer_026966-RA Pfrut_067799-RA
Pcer_006274-RA Pfrut_098391-RA
Pcer_088805-RA Pfrut_023361-RA
Pcer_007371-RA Pfrut_033133-RA
Pcer_048352-RA Pfrut_077298-RA
Pcer_042194-RA Pfrut_085202-RA
Pcer_044280-RA Pfrut_038849-RA
Pcer_006148-RA Pfrut_098258-RA
Pcer_082748-RA Pfrut_025985-RA
Pcer_027449-RA Pfrut_067283-RA
Pcer_043953-RA Pfrut_038499-RA
Pcer_027499-RA Pfrut_067232-RA
Pcer_083007-RA Pfrut_074960-RA
Pcer_009864-RA Pfrut_019172-RA
Pcer_057777-RA Pfrut_091108-RA
Pcer_044642-RA Pfrut_039198-RA
Pcer_027534-RA Pfrut_060188-RA
Pcer_027112-RA Pfrut_067639-RA
Pcer_047001-RA Pfrut_074105-RA
Pcer_007628-RA Pfrut_033395-RA
Pcer_087472-RA Pfrut_035608-RA
Pcer_006149-RA Pfrut_098260-RA
Pcer_048010-RA Pfrut_076900-RA
Pcer_006639-RA Pfrut_098794-RA
Pcer_071153-RA Pfrut_043167-RA
Pcer_058676-RA Pfrut_101172-RA
Pcer_071119-RA Pfrut_043135-RA
Pcer_041934-RA Pfrut_085463-RA
Pcer_009865-RA Pfrut_019171-RA
Pcer_071263-RA Pfrut_043275-RA
Pcer_008028-RA Pfrut_074703-RA
Pcer_009797-RA Pfrut_019236-RA
Pcer_071291-RA Pfrut_043303-RA
Pcer_008962-RA Pfrut_020089-RA
Pcer_058494-RA Pfrut_087019-RA
Pcer_044543-RA Pfrut_039103-RA
Pcer_043917-RA Pfrut_038457-RA
Pcer_071123-RA Pfrut_043140-RA
Pcer_008050-RA Pfrut_089157-RA
Pcer_070223-RA Pfrut_042209-RA
Pcer_006193-RA Pfrut_051081-RA
Pcer_027533-RA Pfrut_060189-RA
Pcer_058353-RA Pfrut_060156-RA
Pcer_047770-RA Pfrut_065707-RA
Pcer_008276-RA Pfrut_089390-RA
Pcer_070116-RA Pfrut_042095-RA
Pcer_068997-RA Pfrut_008079-RA
Pcer_009447-RA Pfrut_040114-RA
Pcer_068191-RA Pfrut_060873-RA
Pcer_042473-RA Pfrut_018775-RA
Pcer_068989-RA Pfrut_008089-RA
Pcer_081331-RA Pfrut_082827-RA
Pcer_088219-RA Pfrut_070042-RA
Pcer_047106-RA Pfrut_034881-RA
Pcer_043853-RA Pfrut_038393-RA
Pcer_047977-RA Pfrut_076865-RA
Pcer_009474-RA Pfrut_019577-RA
Pcer_069990-RA Pfrut_059067-RA
Pcer_027861-RA Pfrut_066863-RA
Pcer_048841-RA Pfrut_077778-RA
Pcer_027293-RA Pfrut_067440-RA
Pcer_028446-RA Pfrut_066242-RA
Pcer_006621-RA Pfrut_098779-RA
Pcer_009276-RA Pfrut_019774-RA
Pcer_006860-RA Pfrut_099062-RA
Pcer_028054-RA Pfrut_066647-RA
Pcer_047177-RA Pfrut_078389-RA
Pcer_027526-RA Pfrut_067212-RA
Pcer_043134-RA Pfrut_061477-RA
Pcer_087368-RA Pfrut_046894-RA
Pcer_048053-RA Pfrut_076950-RA
Pcer_068183-RA Pfrut_060879-RA
Pcer_069283-RA Pfrut_024637-RA
Pcer_010122-RA Pfrut_003755-RA
Pcer_041864-RA Pfrut_085534-RA
Pcer_027181-RA Pfrut_067575-RA
Pcer_048286-RA Pfrut_077214-RA
Pcer_087626-RA Pfrut_047189-RA
Pcer_058728-RA Pfrut_013127-RA
Pcer_082387-RA Pfrut_064737-RA
Pcer_089722-RA Pfrut_069452-RA
Pcer_048041-RA Pfrut_076938-RA
Pcer_006123-RA Pfrut_098224-RA
Pcer_043539-RA Pfrut_062497-RA
Pcer_006657-RA Pfrut_098812-RA
Pcer_026566-RA Pfrut_068226-RA
Pcer_044144-RA Pfrut_038701-RA
Pcer_041966-RA Pfrut_085436-RA
Pcer_048521-RA Pfrut_077463-RA
Pcer_070935-RA Pfrut_042960-RA
Pcer_008012-RA Pfrut_074726-RA
Pcer_048478-RA Pfrut_052201-RA
Pcer_005769-RA Pfrut_071566-RA
Pcer_048099-RA Pfrut_076994-RA
Pcer_068823-RA Pfrut_015708-RA
Pcer_027554-RA Pfrut_067190-RA
Pcer_026919-RA Pfrut_067851-RA
Pcer_009550-RA Pfrut_019486-RA
Pcer_009951-RA Pfrut_019082-RA
Pcer_048909-RA Pfrut_083312-RA
Pcer_087612-RA Pfrut_047171-RA
Pcer_070884-RA Pfrut_042900-RA
Pcer_041893-RA Pfrut_085503-RA
Pcer_041716-RA Pfrut_085693-RA
Pcer_070103-RA Pfrut_042081-RA
Pcer_009411-RA Pfrut_079704-RA
Pcer_087760-RA Pfrut_047320-RA
Pcer_042193-RA Pfrut_085203-RA
Pcer_047332-RA Pfrut_021715-RA
Pcer_047365-RA Pfrut_100326-RA
Pcer_048154-RA Pfrut_077067-RA
Pcer_082297-RA Pfrut_005943-RA
Pcer_007750-RA Pfrut_033533-RA
Pcer_007853-RA Pfrut_033653-RA
Pcer_087309-RA Pfrut_053121-RA
Pcer_027541-RA Pfrut_060185-RA
Pcer_005495-RA Pfrut_071244-RA
Pcer_080307-RA Pfrut_095264-RA
Pcer_026488-RA Pfrut_068325-RA
Pcer_089344-RA Pfrut_058656-RA
Pcer_049167-RA Pfrut_083582-RA
Pcer_071277-RA Pfrut_043287-RA
Pcer_027546-RA Pfrut_067198-RA
Pcer_049077-RA Pfrut_086946-RA
Pcer_043841-RA Pfrut_038380-RA
Pcer_080896-RA Pfrut_015911-RA
Pcer_043913-RA Pfrut_038453-RA
Pcer_008397-RA Pfrut_089504-RA
Pcer_070497-RA Pfrut_042502-RA
Pcer_042919-RA Pfrut_018259-RA
Pcer_080265-RA Pfrut_095304-RA
Pcer_081147-RA Pfrut_094414-RA
Pcer_048780-RA Pfrut_077723-RA
Pcer_059839-RA Pfrut_048852-RA
Pcer_026946-RA Pfrut_067822-RA
Pcer_069969-RA Pfrut_059041-RA
Pcer_007375-RA Pfrut_033137-RA
Pcer_009790-RA Pfrut_019243-RA
Pcer_057774-RA Pfrut_091111-RA
Pcer_082479-RA Pfrut_026243-RA
Pcer_041926-RA Pfrut_085472-RA
Pcer_081139-RA Pfrut_094421-RA
Pcer_005559-RA Pfrut_071317-RA
Pcer_068139-RA Pfrut_006357-RA
Pcer_070918-RA Pfrut_042939-RA
Pcer_008392-RA Pfrut_089501-RA
Pcer_007539-RA Pfrut_033485-RA
Pcer_007559-RA Pfrut_033463-RA
Pcer_027769-RA Pfrut_066956-RA
Pcer_008348-RA Pfrut_046377-RA
Pcer_081536-RA Pfrut_082634-RA
Pcer_006276-RA Pfrut_098393-RA
Pcer_048293-RA Pfrut_079033-RA
Pcer_048171-RA Pfrut_077086-RA
Pcer_027485-RA Pfrut_067248-RA
Pcer_007904-RA Pfrut_033713-RA
Pcer_047008-RA Pfrut_074112-RA
Pcer_044516-RA Pfrut_039081-RA
Pcer_006269-RA Pfrut_098385-RA
Pcer_049311-RA Pfrut_047824-RA
Pcer_010158-RA Pfrut_003802-RA
Pcer_069965-RA Pfrut_059037-RA
Pcer_070598-RA Pfrut_048598-RA
Pcer_070654-RA Pfrut_042665-RA
Pcer_069962-RA Pfrut_059034-RA
Pcer_087971-RA Pfrut_047540-RA
Pcer_047763-RA Pfrut_065699-RA
Pcer_081117-RA Pfrut_094442-RA
Pcer_008383-RA Pfrut_089493-RA
Pcer_007275-RA Pfrut_017197-RA
Pcer_089345-RA Pfrut_078248-RA
Pcer_068234-RA Pfrut_006499-RA
Pcer_008526-RA Pfrut_089661-RA
Pcer_027364-RA Pfrut_067363-RA
Pcer_082299-RA Pfrut_005939-RA
Pcer_043849-RA Pfrut_038388-RA
Pcer_089582-RA Pfrut_069286-RA
Pcer_048279-RA Pfrut_077207-RA
Pcer_082554-RA Pfrut_026177-RA
Pcer_027402-RA FUN_025440-T1
Pcer_009224-RA Pfrut_019825-RA
Pcer_044439-RA Pfrut_050172-RA
Pcer_026973-RA Pfrut_067792-RA
Pcer_088373-RA Pfrut_095994-RA
Pcer_059508-RA Pfrut_070360-RA
Pcer_048701-RA Pfrut_077643-RA
Pcer_087432-RA Pfrut_034473-RA
Pcer_005482-RA Pfrut_071229-RA
Pcer_082551-RA Pfrut_026179-RA
Pcer_006622-RA Pfrut_098780-RA
Pcer_087382-RA Pfrut_046911-RA
Pcer_070869-RA Pfrut_042886-RA
Pcer_071021-RA Pfrut_043035-RA
Pcer_057993-RA Pfrut_090812-RA
Pcer_007528-RA Pfrut_033496-RA
Pcer_049145-RA Pfrut_083558-RA
Pcer_081572-RA Pfrut_082582-RA
Pcer_042866-RA Pfrut_018324-RA
Pcer_080809-RA Pfrut_101924-RA
Pcer_089132-RA Pfrut_032486-RA
Pcer_049393-RA Pfrut_083837-RA
Pcer_008053-RA Pfrut_089160-RA
Pcer_081817-RA Pfrut_075709-RA
Pcer_044114-RA Pfrut_038671-RA
Pcer_081030-RA Pfrut_094537-RA
Pcer_070965-RA Pfrut_079454-RA
Pcer_087394-RA Pfrut_046924-RA
Pcer_005913-RA Pfrut_073745-RA
Pcer_058068-RA Pfrut_090707-RA
Pcer_026558-RA Pfrut_068233-RA
Pcer_082695-RA Pfrut_048684-RA
Pcer_082329-RA Pfrut_078487-RA
Pcer_007566-RA Pfrut_033456-RA
Pcer_048951-RA Pfrut_068852-RA
Pcer_070459-RA Pfrut_042467-RA
Pcer_010176-RA Pfrut_003818-RA
Pcer_089534-RA Pfrut_069229-RA
Pcer_043707-RA Pfrut_035260-RA
Pcer_047994-RA Pfrut_088706-RA
Pcer_069946-RA Pfrut_059019-RA
Pcer_058025-RA Pfrut_090774-RA
Pcer_043673-RA Pfrut_065816-RA
Pcer_069945-RA Pfrut_059018-RA
Pcer_026250-RA Pfrut_044392-RA
Pcer_008403-RA Pfrut_089549-RA
Pcer_082775-RA Pfrut_025958-RA
Pcer_044092-RA Pfrut_038647-RA
Pcer_042495-RA Pfrut_018752-RA
Pcer_087915-RA Pfrut_047415-RA
Pcer_026414-RA Pfrut_061001-RA
Pcer_070092-RA Pfrut_042069-RA
Pcer_049018-RA Pfrut_080606-RA
Pcer_027888-RA Pfrut_066836-RA
Pcer_027431-RA Pfrut_067303-RA
Pcer_069991-RA Pfrut_059068-RA
Pcer_007887-RA Pfrut_033687-RA
Pcer_068691-RA Pfrut_068776-RA
Pcer_041761-RA Pfrut_085645-RA
Pcer_007770-RA Pfrut_033558-RA
Pcer_080339-RA Pfrut_095226-RA
Pcer_028423-RA Pfrut_066259-RA
Pcer_049317-RA Pfrut_088960-RA
Pcer_008017-RA Pfrut_074722-RA
Pcer_008345-RA Pfrut_046375-RA
Pcer_043560-RA Pfrut_099375-RA
Pcer_048283-RA Pfrut_077211-RA
Pcer_043292-RA Pfrut_084640-RA
Pcer_087949-RA Pfrut_047375-RA
Pcer_027419-RA Pfrut_081938-RA
Pcer_006315-RA Pfrut_098432-RA
Pcer_041713-RA Pfrut_085698-RA
Pcer_088629-RA Pfrut_023552-RA
Pcer_041709-RA Pfrut_085703-RA
Pcer_006435-RA Pfrut_098576-RA
Pcer_026261-RA Pfrut_044403-RA
Pcer_008344-RA Pfrut_046374-RA
Pcer_008041-RA Pfrut_089148-RA
Pcer_082096-RA Pfrut_026637-RA
Pcer_049388-RA Pfrut_083832-RA
Pcer_007932-RA Pfrut_033742-RA
Pcer_058818-RA Pfrut_041591-RA
Pcer_070071-RA Pfrut_042050-RA
Pcer_047875-RA Pfrut_057819-RA
Pcer_058970-RA Pfrut_023729-RA
Pcer_058922-RA Pfrut_023890-RA
Pcer_081092-RA Pfrut_094462-RA
Pcer_082056-RA Pfrut_026676-RA
Pcer_027389-RA Pfrut_067337-RA
Pcer_048295-RA Pfrut_079035-RA
Pcer_010518-RA Pfrut_004205-RA
Pcer_028470-RA Pfrut_032370-RA
Pcer_087473-RA Pfrut_004992-RA
Pcer_087704-RA Pfrut_027686-RA
Pcer_058352-RA Pfrut_060157-RA
Pcer_071166-RA Pfrut_043181-RA
Pcer_048751-RA Pfrut_076087-RA
Pcer_006649-RA Pfrut_098804-RA
Pcer_070534-RA Pfrut_042539-RA
Pcer_027125-RA Pfrut_065382-RA
Pcer_081805-RA Pfrut_075723-RA
Pcer_048642-RA Pfrut_090533-RA
Pcer_069225-RA Pfrut_050821-RA
Pcer_005923-RA Pfrut_073757-RA
Pcer_044108-RA Pfrut_038663-RA
Pcer_087685-RA Pfrut_071967-RA
Pcer_080645-RA Pfrut_094928-RA
Pcer_027751-RA Pfrut_066976-RA
Pcer_048664-RA Pfrut_077611-RA
Pcer_069015-RA Pfrut_008062-RA
Pcer_008985-RA Pfrut_020065-RA
Pcer_043568-RA Pfrut_099363-RA
Pcer_008580-RA Pfrut_089717-RA
Pcer_070080-RA Pfrut_042059-RA
Pcer_082373-RA Pfrut_026358-RA
Pcer_008768-RA Pfrut_092438-RA
Pcer_088792-RA Pfrut_023374-RA
Pcer_043236-RA Pfrut_050431-RA
Pcer_009203-RA Pfrut_019846-RA
Pcer_058405-RA Pfrut_093089-RA
Pcer_087622-RA Pfrut_047185-RA
Pcer_008721-RA Pfrut_089856-RA
Pcer_057952-RA Pfrut_087966-RA
Pcer_027326-RA Pfrut_067407-RA
Pcer_059750-RA Pfrut_028636-RA
Pcer_006529-RA Pfrut_098679-RA
Pcer_006146-RA Pfrut_098256-RA
Pcer_069874-RA Pfrut_058941-RA
Pcer_006073-RA Pfrut_098152-RA
Pcer_048047-RA Pfrut_076943-RA
Pcer_058640-RA Pfrut_048228-RA
Pcer_007772-RA Pfrut_033567-RA
Pcer_044807-RA Pfrut_039362-RA
Pcer_047847-RA FUN_037978-T1
Pcer_028219-RA Pfrut_013215-RA
Pcer_026931-RA Pfrut_067839-RA
Pcer_008961-RA Pfrut_020090-RA
Pcer_009991-RA Pfrut_003623-RA
Pcer_006994-RA Pfrut_063360-RA
Pcer_009003-RA Pfrut_020047-RA
Pcer_048564-RA Pfrut_077499-RA
Pcer_042362-RA Pfrut_018909-RA
Pcer_069947-RA Pfrut_059020-RA
Pcer_087386-RA Pfrut_046915-RA
Pcer_008304-RA Pfrut_089416-RA
Pcer_089585-RA Pfrut_069289-RA
Pcer_081054-RA Pfrut_094519-RA
Pcer_007372-RA Pfrut_033134-RA
Pcer_007448-RA Pfrut_033214-RA
Pcer_049156-RA Pfrut_083570-RA
Pcer_049133-RA Pfrut_083545-RA
Pcer_005497-RA Pfrut_071246-RA
Pcer_069115-RA Pfrut_007944-RA
Pcer_044506-RA Pfrut_039073-RA
Pcer_009866-RA Pfrut_019170-RA
Pcer_005545-RA Pfrut_071298-RA
Pcer_048035-RA Pfrut_076932-RA
Pcer_081276-RA Pfrut_051098-RA
Pcer_042941-RA Pfrut_018234-RA
Pcer_009267-RA Pfrut_019783-RA
Pcer_008324-RA Pfrut_089435-RA
Pcer_080289-RA Pfrut_095280-RA
Pcer_043860-RA Pfrut_038399-RA
Pcer_087378-RA Pfrut_046904-RA
Pcer_043266-RA Pfrut_050470-RA
Pcer_080544-RA Pfrut_095021-RA
Pcer_007681-RA Pfrut_017084-RA
Pcer_087990-RA Pfrut_062247-RA
Pcer_089724-RA Pfrut_069454-RA
Pcer_005502-RA Pfrut_071254-RA
Pcer_089375-RA Pfrut_073452-RA
Pcer_058969-RA Pfrut_023728-RA
Pcer_007780-RA Pfrut_033577-RA
Pcer_006852-RA Pfrut_099049-RA
Pcer_008521-RA Pfrut_089657-RA
Pcer_027955-RA Pfrut_066775-RA
Pcer_007163-RA Pfrut_091976-RA
Pcer_041588-RA Pfrut_054627-RA
Pcer_081729-RA Pfrut_008474-RA
Pcer_089330-RA Pfrut_058641-RA
Pcer_081028-RA Pfrut_094539-RA
Pcer_059838-RA Pfrut_048851-RA
Pcer_048843-RA Pfrut_077780-RA
Pcer_007287-RA Pfrut_017179-RA
Pcer_042892-RA Pfrut_018284-RA
Pcer_007875-RA Pfrut_033673-RA
Pcer_087682-RA Pfrut_071970-RA
Pcer_071198-RA Pfrut_043215-RA
Pcer_048938-RA Pfrut_068833-RA
Pcer_071057-RA Pfrut_043076-RA
Pcer_026418-RA Pfrut_061007-RA
Pcer_008129-RA Pfrut_089237-RA
Pcer_048095-RA Pfrut_076992-RA
Pcer_043883-RA Pfrut_038418-RA
Pcer_008389-RA Pfrut_089498-RA
Pcer_088810-RA Pfrut_023354-RA
Pcer_081505-RA Pfrut_082660-RA
Pcer_007481-RA Pfrut_033250-RA
Pcer_007881-RA Pfrut_033680-RA
Pcer_081066-RA Pfrut_094492-RA
Pcer_027185-RA Pfrut_067570-RA
Pcer_082145-RA Pfrut_060643-RA
Pcer_049118-RA Pfrut_083532-RA
Pcer_005508-RA Pfrut_071259-RA
Pcer_042909-RA Pfrut_018265-RA
Pcer_008846-RA Pfrut_012095-RA
Pcer_088626-RA Pfrut_023557-RA
Pcer_043306-RA Pfrut_050511-RA
Pcer_028296-RA Pfrut_066391-RA
Pcer_082400-RA Pfrut_026332-RA
Pcer_088076-RA Pfrut_047660-RA
Pcer_080907-RA Pfrut_094651-RA
Pcer_006439-RA Pfrut_098580-RA
Pcer_046966-RA Pfrut_034732-RA
Pcer_007392-RA Pfrut_033154-RA
Pcer_006150-RA Pfrut_098261-RA
Pcer_048747-RA Pfrut_076091-RA
Pcer_068417-RA Pfrut_075293-RA
Pcer_069894-RA Pfrut_058963-RA
Pcer_028356-RA Pfrut_090363-RA
Pcer_027970-RA Pfrut_066762-RA
Pcer_069491-RA Pfrut_052252-RA
Pcer_068935-RA Pfrut_008159-RA
Pcer_047974-RA Pfrut_076861-RA
Pcer_006880-RA Pfrut_056459-RA
Pcer_070421-RA Pfrut_042434-RA
Pcer_041990-RA Pfrut_085406-RA
Pcer_080994-RA Pfrut_094576-RA
Pcer_048001-RA Pfrut_078913-RA
Pcer_082295-RA Pfrut_026425-RA
Pcer_088149-RA Pfrut_096272-RA
Pcer_009630-RA Pfrut_059305-RA
Pcer_069302-RA Pfrut_021513-RA
Pcer_049190-RA Pfrut_030261-RA
Pcer_026170-RA Pfrut_018044-RA
Pcer_049214-RA Pfrut_083632-RA
Pcer_082608-RA Pfrut_026136-RA
Pcer_010462-RA Pfrut_004269-RA
Pcer_080587-RA Pfrut_094989-RA
Pcer_008133-RA Pfrut_089241-RA
Pcer_081828-RA Pfrut_026952-RA
Pcer_007342-RA Pfrut_017119-RA
Pcer_042338-RA Pfrut_018935-RA
Pcer_069895-RA Pfrut_058965-RA
Pcer_028391-RA Pfrut_045075-RA
Pcer_068988-RA Pfrut_008090-RA
Pcer_049073-RA Pfrut_086941-RA
Pcer_080338-RA Pfrut_095227-RA
Pcer_008209-RA Pfrut_089319-RA
Pcer_069827-RA Pfrut_050953-RA
Pcer_082390-RA Pfrut_064734-RA
Pcer_048693-RA Pfrut_077636-RA
Pcer_049242-RA Pfrut_083663-RA
Pcer_059514-RA Pfrut_070368-RA
Pcer_007562-RA Pfrut_033460-RA
Pcer_026770-RA Pfrut_068018-RA
Pcer_041636-RA Pfrut_013512-RA
Pcer_089062-RA Pfrut_023065-RA
Pcer_089583-RA Pfrut_069287-RA
Pcer_087404-RA Pfrut_046934-RA
Pcer_008939-RA Pfrut_090075-RA
Pcer_059248-RA Pfrut_028076-RA
Pcer_087353-RA Pfrut_046880-RA
Pcer_027700-RA Pfrut_067033-RA
Pcer_043887-RA Pfrut_038421-RA
Pcer_047494-RA Pfrut_016142-RA
Pcer_027438-RA Pfrut_067296-RA
Pcer_042669-RA Pfrut_053217-RA
Pcer_089893-RA Pfrut_069633-RA
Pcer_005770-RA Pfrut_071567-RA
Pcer_049157-RA Pfrut_083572-RA
Pcer_089774-RA Pfrut_069510-RA
Pcer_010106-RA Pfrut_004333-RA
Pcer_048876-RA Pfrut_077811-RA
Pcer_088671-RA Pfrut_023499-RA
Pcer_008475-RA Pfrut_084616-RA
Pcer_027486-RA Pfrut_067247-RA
Pcer_057893-RA Pfrut_090953-RA
Pcer_008390-RA Pfrut_089499-RA
Pcer_048507-RA Pfrut_077451-RA
Pcer_068364-RA Pfrut_075228-RA
Pcer_059709-RA Pfrut_061455-RA
Pcer_082435-RA Pfrut_026287-RA
Pcer_007829-RA Pfrut_033628-RA
Pcer_010220-RA Pfrut_003876-RA
Pcer_044594-RA Pfrut_007367-RA
Pcer_008235-RA Pfrut_064372-RA
Pcer_008658-RA Pfrut_089793-RA
Pcer_080985-RA Pfrut_094585-RA
Pcer_083066-RA Pfrut_032971-RA
Pcer_071110-RA Pfrut_043126-RA
Pcer_058671-RA Pfrut_055826-RA
Pcer_008145-RA Pfrut_089256-RA
Pcer_069879-RA Pfrut_058948-RA
Pcer_026642-RA Pfrut_068152-RA
Pcer_006599-RA Pfrut_098753-RA
Pcer_005490-RA Pfrut_071237-RA
Pcer_071278-RA Pfrut_043288-RA
Pcer_042392-RA Pfrut_018872-RA
Pcer_071242-RA Pfrut_043256-RA
Pcer_068226-RA Pfrut_006487-RA
Pcer_047773-RA Pfrut_065710-RA
Pcer_047300-RA Pfrut_100419-RA
Pcer_081674-RA Pfrut_082484-RA
Pcer_089755-RA Pfrut_069484-RA
Pcer_081136-RA Pfrut_094422-RA
Pcer_027190-RA Pfrut_067558-RA
Pcer_042202-RA Pfrut_085194-RA
Pcer_043532-RA Pfrut_050749-RA
Pcer_089589-RA Pfrut_069292-RA
Pcer_008506-RA Pfrut_089643-RA
Pcer_081973-RA Pfrut_026779-RA
Pcer_043919-RA Pfrut_038458-RA
Pcer_026725-RA Pfrut_068062-RA
Pcer_087948-RA Pfrut_047376-RA
Pcer_027351-RA Pfrut_065260-RA
Pcer_041510-RA Pfrut_085926-RA
Pcer_087899-RA Pfrut_047430-RA
Pcer_058345-RA Pfrut_035113-RA
Pcer_043570-RA Pfrut_099361-RA
Pcer_005771-RA Pfrut_071569-RA
Pcer_010094-RA Pfrut_003733-RA
Pcer_042021-RA Pfrut_085371-RA
Pcer_088974-RA Pfrut_023167-RA
Pcer_044308-RA Pfrut_038878-RA
Pcer_087914-RA Pfrut_047416-RA
Pcer_027783-RA Pfrut_066939-RA
Pcer_087509-RA Pfrut_053856-RA
Pcer_047625-RA Pfrut_010350-RA
Pcer_070203-RA Pfrut_083988-RA
Pcer_027522-RA Pfrut_067215-RA
Pcer_047448-RA Pfrut_016093-RA
Pcer_026750-RA Pfrut_068039-RA
Pcer_010326-RA Pfrut_004000-RA
Pcer_010049-RA Pfrut_003684-RA
Pcer_026824-RA Pfrut_067949-RA
Pcer_008593-RA Pfrut_089728-RA
Pcer_087896-RA Pfrut_047434-RA
Pcer_087729-RA Pfrut_068941-RA
Pcer_028220-RA Pfrut_013216-RA
Pcer_007937-RA Pfrut_033745-RA
Pcer_082414-RA Pfrut_022106-RA
Pcer_007862-RA Pfrut_033663-RA
Pcer_008657-RA Pfrut_089792-RA
Pcer_047531-RA Pfrut_016169-RA
Pcer_048322-RA Pfrut_077261-RA
Pcer_071292-RA Pfrut_043305-RA
Pcer_059027-RA Pfrut_023779-RA
Pcer_081998-RA Pfrut_026751-RA
Pcer_006811-RA Pfrut_098998-RA
Pcer_006172-RA Pfrut_098287-RA
Pcer_026838-RA Pfrut_067935-RA
Pcer_006448-RA Pfrut_098588-RA
Pcer_007764-RA Pfrut_033547-RA
Pcer_027053-RA Pfrut_067707-RA
Pcer_010337-RA Pfrut_004009-RA
Pcer_028036-RA Pfrut_066667-RA
Pcer_008974-RA Pfrut_020079-RA
Pcer_059691-RA Pfrut_052858-RA
Pcer_058072-RA Pfrut_090703-RA
Pcer_058342-RA Pfrut_087506-RA
Pcer_080991-RA Pfrut_094579-RA
Pcer_068111-RA Pfrut_006327-RA
Pcer_088735-RA Pfrut_029118-RA
Pcer_042039-RA Pfrut_085351-RA
Pcer_041978-RA Pfrut_085424-RA
Pcer_043352-RA Pfrut_050554-RA
Pcer_044512-RA Pfrut_039078-RA
Pcer_042368-RA Pfrut_018902-RA
Pcer_028457-RA Pfrut_066233-RA
Pcer_088549-RA Pfrut_052922-RA
Pcer_068733-RA Pfrut_057194-RA
Pcer_007586-RA Pfrut_033433-RA
Pcer_010098-RA Pfrut_003737-RA
Pcer_087594-RA Pfrut_078860-RA
