chr	start	end	gene
Pcer_chr3A 4203542 4210227 Pcer_092551-RA
Pcer_chr3A 4223036 4229574 Pcer_092552-RA
Pcer_chr3A 4230933 4231486 Pcer_092553-RA
Pcer_chr3A 4236665 4237299 Pcer_092554-RA
Pcer_chr3A 4242914 4245018 Pcer_092555-RA
Pcer_chr3A 4258609 4260271 Pcer_092556-RA
Pcer_chr3A 4262634 4264740 Pcer_092557-RA
Pcer_chr3A 4269231 4270934 Pcer_092558-RA
Pcer_chr3A 4277774 4285158 Pcer_092559-RA
Pcer_chr3A 4285827 4288979 Pcer_092560-RA
Pcer_chr3A 4294156 4294836 Pcer_092561-RA
Pcer_chr3A 4298128 4304165 Pcer_092562-RA
Pcer_chr3A 4307775 4317808 Pcer_092563-RA
Pcer_chr3A 4318340 4327405 Pcer_092564-RA
Pcer_chr3A 4327525 4332641 Pcer_092565-RA
Pcer_chr3A 4334794 4340180 Pcer_092566-RA
Pcer_chr3A 4342736 4344769 Pcer_092567-RA
Pcer_chr3A 4344814 4346995 Pcer_092568-RA
Pcer_chr3A 4350368 4350767 Pcer_092569-RA
Pcer_chr3A 4351027 4356590 Pcer_092570-RA
Pcer_chr3A 4358204 4362135 Pcer_092571-RA
Pcer_chr3A 4358592 4359182 Pcer_092572-RA
Pcer_chr3A 4363607 4365975 Pcer_092573-RA
Pcer_chr3A 4369262 4373113 Pcer_092574-RA
Pcer_chr3A 4373249 4376493 Pcer_092575-RA
Pcer_chr3A 4378390 4379562 Pcer_092576-RA
Pcer_chr3A 4379991 4386166 Pcer_092577-RA
Pcer_chr3A 4406060 4406686 Pcer_092578-RA
Pcer_chr3A 4407399 4409834 Pcer_092579-RA
Pcer_chr3A 4411307 4412282 Pcer_092580-RA
Pcer_chr3A 4412903 4414402 Pcer_092581-RA
Pcer_chr3A 4414880 4419457 Pcer_092582-RA
Pcer_chr3A 4427381 4428685 Pcer_092583-RA
Pcer_chr3A 4440418 4445929 Pcer_092584-RA
Pcer_chr3A 4456179 4456894 Pcer_092585-RA
Pcer_chr3A 4465760 4475930 Pcer_092586-RA
Pcer_chr3A 4479125 4480936 Pcer_092587-RA
Pcer_chr3A 4494104 4494766 Pcer_092588-RA
Pcer_chr3A 4496111 4498227 Pcer_092589-RA
Pcer_chr3A 4498968 4502384 Pcer_092590-RA
Pcer_chr3A 4507188 4510684 Pcer_092591-RA
Pcer_chr3A 4521602 4522416 Pcer_092592-RA
Pcer_chr3A 4533995 4541242 Pcer_092593-RA
Pcer_chr3A 4542215 4542958 Pcer_092594-RA
Pcer_chr3A 4565848 4567623 Pcer_092595-RA
Pcer_chr3A 4595707 4597333 Pcer_092596-RA
Pcer_chr3A 4607617 4612901 Pcer_092597-RA
Pcer_chr3A 4620044 4622373 Pcer_092598-RA
Pcer_chr3A 4622506 4625873 Pcer_092599-RA
Pcer_chr3A 4648085 4649226 Pcer_092600-RA
Pcer_chr3A 4660584 4662611 Pcer_092601-RA
Pcer_chr3A 4682276 4682897 Pcer_092602-RA
Pcer_chr3A 4694240 4695211 Pcer_092603-RA
Pcer_chr3A 4701637 4706335 Pcer_092604-RA
Pcer_chr3A 4721546 4725642 Pcer_092605-RA
Pcer_chr3A 4726834 4729304 Pcer_092606-RA
Pcer_chr3A 4734644 4737392 Pcer_092607-RA
Pcer_chr3A 4741834 4742067 Pcer_092608-RA
Pcer_chr3A 4751027 4753187 Pcer_092609-RA
Pcer_chr3A 4777664 4779106 Pcer_092610-RA
Pcer_chr3A 4778974 4782263 Pcer_092611-RA
Pcer_chr3A 4782378 4785916 Pcer_092612-RA
Pcer_chr3A 4786943 4789714 Pcer_092613-RA
Pcer_chr3A 4795134 4805257 Pcer_092614-RA
Pcer_chr3A 4805333 4810994 Pcer_092615-RA
Pcer_chr3A 4813074 4818716 Pcer_092616-RA
Pcer_chr3A 4819459 4821717 Pcer_092617-RA
Pcer_chr3A 4821568 4825046 Pcer_092618-RA
Pcer_chr3A 4828977 4830663 Pcer_092619-RA
Pcer_chr3A 4831302 4833034 Pcer_092620-RA
Pcer_chr3A 4833598 4836782 Pcer_092621-RA
Pcer_chr3A 4839347 4841115 Pcer_092622-RA
Pcer_chr3A 4841792 4844567 Pcer_092623-RA
Pcer_chr3A 4841852 4842424 Pcer_092624-RA
Pcer_chr3A 4845190 4847347 Pcer_092625-RA
Pcer_chr3A 4858273 4862338 Pcer_092626-RA
Pcer_chr3A 4865082 4871097 Pcer_092627-RA
Pcer_chr3A 4875162 4880589 Pcer_092628-RA
Pcer_chr3A 4884860 4889953 Pcer_092629-RA
Pcer_chr3A 4903978 4905441 Pcer_092630-RA
Pcer_chr3A 4912815 4914778 Pcer_092631-RA
Pcer_chr3A 4915934 4917658 Pcer_092632-RA
Pcer_chr3A 4920272 4920898 Pcer_092633-RA
Pcer_chr3A 4923405 4924425 Pcer_092634-RA
Pcer_chr3A 4925355 4927425 Pcer_092635-RA
Pcer_chr3A 4942020 4945821 Pcer_092636-RA
Pcer_chr3A 4958106 4964133 Pcer_092637-RA
Pcer_chr3A 4964324 4966286 Pcer_092638-RA
Pcer_chr3A 4966829 4968875 Pcer_092639-RA
Pcer_chr3A 4984017 4996697 Pcer_092640-RA
Pcer_chr3A 4997444 5003473 Pcer_092641-RA
Pcer_chr3A 5006134 5007529 Pcer_092642-RA
Pcer_chr3A 5028181 5032383 Pcer_092643-RA
Pcer_chr3A 5040598 5047479 Pcer_092644-RA
Pcer_chr3A 5075593 5084589 Pcer_092645-RA
Pcer_chr3A 5098392 5099391 Pcer_092646-RA
Pcer_chr3A 5111230 5120872 Pcer_092647-RA
Pcer_chr3A 5155152 5156466 Pcer_092648-RA
Pcer_chr3A 5163650 5165684 Pcer_092649-RA
Pcer_chr3A 5182038 5189704 Pcer_092650-RA
Pcer_chr3A 5200809 5202098 Pcer_092651-RA
Pcer_chr3A 5228765 5229740 Pcer_092652-RA
Pcer_chr3A 5231151 5232145 Pcer_092653-RA
Pcer_chr3A 5238938 5243679 Pcer_092654-RA
Pcer_chr3A 5254013 5263658 Pcer_092655-RA
Pcer_chr3A 5274379 5277003 Pcer_092656-RA
Pcer_chr3A 5280090 5282112 Pcer_092657-RA
Pcer_chr3A 5288011 5292540 Pcer_092658-RA
Pcer_chr3A 5306399 5309565 Pcer_092659-RA
Pcer_chr3A 5318529 5323018 Pcer_092660-RA
Pcer_chr3A 5323839 5329876 Pcer_092661-RA
Pcer_chr3A 5345126 5345629 Pcer_092662-RA
Pcer_chr3A 5349982 5350572 Pcer_092663-RA
Pcer_chr3A 5352023 5359195 Pcer_092664-RA
Pcer_chr3A 5363744 5364649 Pcer_092665-RA
Pcer_chr3A 5371016 5372834 Pcer_092666-RA
Pcer_chr3A 5379223 5380064 Pcer_092667-RA
Pcer_chr3A 5380675 5384339 Pcer_092668-RA
Pcer_chr3A 5390150 5392467 Pcer_092669-RA
Pcer_chr3A 5392940 5399440 Pcer_092670-RA
Pcer_chr3A 5400133 5401072 Pcer_092671-RA
Pcer_chr3A 5401445 5403660 Pcer_092672-RA
Pcer_chr3A 5410218 5413501 Pcer_092673-RA
Pcer_chr3A 5414248 5416451 Pcer_092674-RA
Pcer_chr3A 5425132 5425656 Pcer_092675-RA
Pcer_chr3A 5438242 5441303 Pcer_092676-RA
Pcer_chr3A 5444331 5446048 Pcer_092677-RA
Pcer_chr3A 5461734 5464370 Pcer_092678-RA
Pcer_chr3A 5473189 5473710 Pcer_092679-RA
Pcer_chr3A 5484030 5487160 Pcer_092680-RA
Pcer_chr3A 5505449 5509530 Pcer_092681-RA
Pcer_chr3A 5535476 5536620 Pcer_092682-RA
Pcer_chr3A 5550970 5552933 Pcer_092683-RA
Pcer_chr3A 5588869 5597636 Pcer_092684-RA
Pcer_chr3A 5615434 5616174 Pcer_092685-RA
Pcer_chr3A 5622288 5625860 Pcer_092686-RA
Pcer_chr3A 5626443 5629071 Pcer_092687-RA
Pcer_chr3A 5630442 5634801 Pcer_092688-RA
Pcer_chr3A 5635154 5639964 Pcer_092689-RA
Pcer_chr3A 5648732 5650132 Pcer_092690-RA
Pcer_chr3A 5651852 5652373 Pcer_092691-RA
Pcer_chr3A 5656343 5657041 Pcer_092692-RA
Pcer_chr3A 5691854 5693242 Pcer_092693-RA
Pcer_chr3A 5708736 5711507 Pcer_092694-RA
Pcer_chr3A 5712245 5713615 Pcer_092695-RA
Pcer_chr3A 5726458 5728436 Pcer_092696-RA
Pcer_chr3A 5728589 5730045 Pcer_092697-RA
Pcer_chr3A 5734209 5740000 Pcer_092698-RA
Pcer_chr3A 5750264 5755422 Pcer_092699-RA
Pcer_chr3A 5758491 5760924 Pcer_092700-RA
Pcer_chr3A 5762727 5765926 Pcer_092701-RA
Pcer_chr3A 5766080 5769285 Pcer_092702-RA
Pcer_chr3A 5777164 5778201 Pcer_092703-RA
Pcer_chr3A 5779909 5786095 Pcer_092704-RA
Pcer_chr3A 5780013 5780714 Pcer_092705-RA
Pcer_chr3A 5791234 5794579 Pcer_092706-RA
Pcer_chr3A 5812482 5815672 Pcer_092707-RA
Pcer_chr3A 5820547 5820889 Pcer_092708-RA
Pcer_chr3A 5821965 5822509 Pcer_092709-RA
Pcer_chr3A 5843522 5855061 Pcer_092710-RA
Pcer_chr3A 5856561 5860116 Pcer_092711-RA
Pcer_chr3A 5860599 5864112 Pcer_092712-RA
Pcer_chr3A 5865958 5867453 Pcer_092713-RA
Pcer_chr3A 5883403 5887120 Pcer_092714-RA
Pcer_chr3A 5895890 5896909 Pcer_092715-RA
Pcer_chr3A 5903064 5910902 Pcer_092716-RA
Pcer_chr3A 5912588 5920406 Pcer_092717-RA
Pcer_chr3A 5920849 5923741 Pcer_092718-RA
Pcer_chr3A 5958724 5962494 Pcer_092719-RA
Pcer_chr3A 5963065 5965558 Pcer_092720-RA
Pcer_chr3A 5978567 5983550 Pcer_092721-RA
Pcer_chr3A 5998396 6002137 Pcer_092722-RA
Pcer_chr3A 6002361 6004056 Pcer_092723-RA
Pcer_chr3A 6026097 6032388 Pcer_092724-RA
Pcer_chr3A 6033632 6033985 Pcer_092725-RA
Pcer_chr3A 6046443 6049795 Pcer_092726-RA
Pcer_chr3A 6057958 6059928 Pcer_092727-RA
Pcer_chr3A 6060023 6063065 Pcer_092728-RA
Pcer_chr3A 6063437 6065925 Pcer_092729-RA
Pcer_chr3A 6068997 6071536 Pcer_092730-RA
Pcer_chr3A 6072807 6075381 Pcer_092731-RA
Pcer_chr3A 6075846 6077384 Pcer_092732-RA
Pcer_chr3A 6077540 6081652 Pcer_092733-RA
Pcer_chr3A 6084847 6087762 Pcer_092734-RA
Pcer_chr3A 6087015 6093175 Pcer_092735-RA
Pcer_chr3A 6093735 6096356 Pcer_092736-RA
Pcer_chr3A 6105309 6106453 Pcer_092737-RA
Pcer_chr3A 6107712 6111627 Pcer_092738-RA
Pcer_chr3A 6113521 6118189 Pcer_092739-RA
Pcer_chr3A 6119913 6124861 Pcer_092740-RA
Pcer_chr3A 6135596 6136102 Pcer_092741-RA
Pcer_chr3A 6136508 6140826 Pcer_092742-RA
Pcer_chr3A 6141397 6146230 Pcer_092743-RA
Pcer_chr3A 6152313 6160421 Pcer_092744-RA
Pcer_chr3A 6160910 6162375 Pcer_092745-RA
Pcer_chr3A 6162988 6169512 Pcer_092746-RA
Pcer_chr3A 6173028 6179249 Pcer_092747-RA
Pcer_chr3A 6199557 6200492 Pcer_092748-RA
Pcer_chr3A 6201730 6203250 Pcer_092749-RA
Pcer_chr3A 6212720 6216450 Pcer_092750-RA
Pcer_chr3A 6219523 6221065 Pcer_092751-RA
Pcer_chr3A 6225155 6229309 Pcer_092752-RA
Pcer_chr3A 6242815 6246326 Pcer_092753-RA
Pcer_chr3A 6246489 6249844 Pcer_092754-RA
Pcer_chr3A 6250854 6254105 Pcer_092755-RA
Pcer_chr3A 6255483 6258179 Pcer_092756-RA
Pcer_chr3A 6261787 6263934 Pcer_092757-RA
Pcer_chr3A 6275916 6277775 Pcer_092758-RA
Pcer_chr3A 6279706 6280587 Pcer_092759-RA
Pcer_chr3A 6281538 6296423 Pcer_092760-RA
Pcer_chr3A 6297129 6302844 Pcer_092761-RA
Pcer_chr3A 6303861 6306387 Pcer_092762-RA
Pcer_chr3A 6307710 6308903 Pcer_092763-RA
Pcer_chr3A 6311584 6314503 Pcer_092764-RA
Pcer_chr3A 6318518 6323543 Pcer_092765-RA
Pcer_chr3A 6325604 6328990 Pcer_092766-RA
Pcer_chr3A 6329701 6331602 Pcer_092767-RA
Pcer_chr3A 6333912 6337981 Pcer_092768-RA
Pcer_chr3A 6352489 6353880 Pcer_092769-RA
Pcer_chr3A 6363310 6363588 Pcer_092770-RA
Pcer_chr3A 6374925 6375693 Pcer_092771-RA
Pcer_chr3A 6376063 6393851 Pcer_092772-RA
Pcer_chr3A 6396116 6397366 Pcer_092773-RA
Pcer_chr3A 6406403 6407157 Pcer_092774-RA
Pcer_chr3A 6410674 6411774 Pcer_092775-RA
Pcer_chr3A 6415577 6416357 Pcer_092776-RA
Pcer_chr3A 6417262 6418043 Pcer_092777-RA
Pcer_chr3A 6427669 6429469 Pcer_092778-RA
Pcer_chr3A 6431408 6437876 Pcer_092779-RA
Pcer_chr3A 6438213 6443890 Pcer_092780-RA
Pcer_chr3A 6456009 6457076 Pcer_092781-RA
Pcer_chr3A 6461547 6467877 Pcer_092782-RA
Pcer_chr3A 6472707 6477752 Pcer_092783-RA
Pcer_chr3A 6481894 6482311 Pcer_092784-RA
Pcer_chr3A 6501319 6502424 Pcer_092785-RA
Pcer_chr3A 6508010 6526650 Pcer_092786-RA
Pcer_chr3A 6535180 6549537 Pcer_092787-RA
Pcer_chr3A 6550590 6554889 Pcer_092788-RA
Pcer_chr3A 6577016 6578786 Pcer_092789-RA
Pcer_chr3A 6589044 6591170 Pcer_092790-RA
Pcer_chr3A 6634559 6638213 Pcer_092791-RA
Pcer_chr3A 6648797 6650772 Pcer_092792-RA
Pcer_chr3A 6652576 6657882 Pcer_092793-RA
Pcer_chr3A 6659311 6668422 Pcer_092794-RA
Pcer_chr3A 6670156 6672358 Pcer_092795-RA
Pcer_chr3A 6672396 6676790 Pcer_092796-RA
Pcer_chr3A 6680764 6686816 Pcer_092797-RA
Pcer_chr3A 6688271 6692574 Pcer_092798-RA
Pcer_chr3A 6705640 6707358 Pcer_092799-RA
Pcer_chr3A 6757576 6758912 Pcer_092800-RA
Pcer_chr3A 6782018 6783363 Pcer_092801-RA
Pcer_chr3A 6784742 6785965 Pcer_092802-RA
Pcer_chr3A 6791994 6798985 Pcer_092803-RA
Pcer_chr3A 6799208 6807589 Pcer_092804-RA
Pcer_chr3A 6819759 6828869 Pcer_092805-RA
Pcer_chr3A 6834163 6837366 Pcer_092806-RA
Pcer_chr3A 6850524 6853646 Pcer_092807-RA
Pcer_chr3A 6855085 6856509 Pcer_092808-RA
Pcer_chr3A 6859793 6863378 Pcer_092809-RA
Pcer_chr3A 6864243 6869946 Pcer_092810-RA
Pcer_chr3A 6873586 6877654 Pcer_092811-RA
Pcer_chr3A 6892373 6899117 Pcer_092812-RA
Pcer_chr3A 6922360 6930094 Pcer_092813-RA
Pcer_chr3A 6940458 6945723 Pcer_092814-RA
Pcer_chr3A 6945961 6949923 Pcer_092815-RA
Pcer_chr3A 6953191 6960652 Pcer_092816-RA
Pcer_chr3A 6977120 6981331 Pcer_092817-RA
Pcer_chr3A 6981583 6986607 Pcer_092818-RA
Pcer_chr3A 6988654 6992894 Pcer_092819-RA
Pcer_chr3A 6999746 7005117 Pcer_092820-RA
Pcer_chr3A 7005684 7010863 Pcer_092821-RA
Pcer_chr3A 7012273 7018858 Pcer_092822-RA
Pcer_chr3A 7018346 7021889 Pcer_092823-RA
Pcer_chr3A 7023108 7024406 Pcer_092824-RA
Pcer_chr3A 7037966 7038979 Pcer_092825-RA
Pcer_chr3A 7039024 7040298 Pcer_092826-RA
Pcer_chr3A 7058703 7062617 Pcer_092827-RA
Pcer_chr3A 7096127 7096918 Pcer_092828-RA
Pcer_chr3A 7098032 7099972 Pcer_092829-RA
Pcer_chr3A 7100583 7105753 Pcer_092830-RA
Pcer_chr3A 7109947 7111969 Pcer_092831-RA
Pcer_chr3A 7115284 7120156 Pcer_092832-RA
Pcer_chr3A 7127119 7130014 Pcer_092833-RA
Pcer_chr3A 7133512 7135546 Pcer_092834-RA
Pcer_chr3A 7149306 7155634 Pcer_092835-RA
Pcer_chr3A 7157148 7161230 Pcer_092836-RA
Pcer_chr3A 7162060 7163106 Pcer_092837-RA
Pcer_chr3A 7163617 7165674 Pcer_092838-RA
Pcer_chr3A 7168518 7172208 Pcer_092839-RA
Pcer_chr3A 7172853 7177503 Pcer_092840-RA
Pcer_chr3A 7177904 7180914 Pcer_092841-RA
Pcer_chr3A 7184015 7184374 Pcer_092842-RA
Pcer_chr3A 7220948 7222624 Pcer_092843-RA
Pcer_chr3A 7276510 7278080 Pcer_092844-RA
Pcer_chr3A 7280026 7283222 Pcer_092845-RA
Pcer_chr3A 7283973 7286177 Pcer_092846-RA
Pcer_chr3A 7288366 7291845 Pcer_092847-RA
Pcer_chr3A 7297734 7297997 Pcer_092848-RA
Pcer_chr3A 7305228 7307194 Pcer_092849-RA
Pcer_chr3A 7316969 7320128 Pcer_092850-RA
Pcer_chr3A 7329163 7330347 Pcer_092851-RA
Pcer_chr3A 7331243 7332848 Pcer_092852-RA
Pcer_chr3A 7335162 7339087 Pcer_092853-RA
Pcer_chr3A 7339669 7344428 Pcer_092854-RA
Pcer_chr3A 7344877 7345251 Pcer_092855-RA
Pcer_chr3A 7346784 7349258 Pcer_092856-RA
Pcer_chr3A 7358129 7364957 Pcer_092857-RA
Pcer_chr3A 7365773 7369148 Pcer_092858-RA
Pcer_chr3A 7370129 7371976 Pcer_092859-RA
Pcer_chr3A 7372125 7375230 Pcer_092860-RA
Pcer_chr3A 7376659 7379301 Pcer_092861-RA
Pcer_chr3A 7390314 7390646 Pcer_092862-RA
Pcer_chr3A 7426885 7432431 Pcer_092863-RA
Pcer_chr3A 7436122 7437849 Pcer_092864-RA
Pcer_chr3A 7455591 7457937 Pcer_092865-RA
Pcer_chr3A 7480531 7480971 Pcer_092866-RA
Pcer_chr3A 7506264 7508082 Pcer_092867-RA
Pcer_chr3A 7543678 7548543 Pcer_092868-RA
Pcer_chr3A 7550443 7551637 Pcer_092869-RA
Pcer_chr3A 7559776 7561062 Pcer_092870-RA
Pcer_chr3A 7567366 7568796 Pcer_092871-RA
Pcer_chr3A 7570507 7571700 Pcer_092872-RA
Pcer_chr3A 7578941 7580235 Pcer_092873-RA
Pcer_chr3A 7582175 7585698 Pcer_092874-RA
Pcer_chr3A 7586807 7597929 Pcer_092875-RA
Pcer_chr3A 7595256 7597589 Pcer_092876-RA
Pcer_chr3A 7603962 7604963 Pcer_092877-RA
Pcer_chr3A 7655779 7659492 Pcer_092878-RA
Pcer_chr3A 7673925 7683507 Pcer_092879-RA
Pcer_chr3A 7720040 7722164 Pcer_092880-RA
Pcer_chr3A 7722944 7724760 Pcer_092881-RA
Pcer_chr3A 7727491 7730980 Pcer_092882-RA
Pcer_chr3A 7731817 7732083 Pcer_092883-RA
Pcer_chr3A 7744320 7746029 Pcer_092884-RA
Pcer_chr3A 7755196 7756602 Pcer_092885-RA
Pcer_chr3A 7769740 7770767 Pcer_092886-RA
Pcer_chr3A 7773960 7776142 Pcer_092887-RA
Pcer_chr3A 7775813 7781220 Pcer_092888-RA
Pcer_chr3A 7786861 7789219 Pcer_092889-RA
Pcer_chr3A 7794229 7796756 Pcer_092890-RA
Pcer_chr3A 7800526 7802056 Pcer_092891-RA
Pcer_chr3A 7803376 7814299 Pcer_092892-RA
Pcer_chr3A 7816027 7817936 Pcer_092893-RA
Pcer_chr3A 7821191 7824455 Pcer_092894-RA
Pcer_chr3A 7839439 7841469 Pcer_092895-RA
Pcer_chr3A 7853476 7856438 Pcer_092896-RA
Pcer_chr3A 7884818 7887811 Pcer_092897-RA
Pcer_chr3A 7893525 7896359 Pcer_092898-RA
Pcer_chr3A 7904079 7905473 Pcer_092899-RA
Pcer_chr3A 7905675 7906469 Pcer_092900-RA
Pcer_chr3A 7909088 7911054 Pcer_092901-RA
Pcer_chr3A 7912567 7912899 Pcer_092902-RA
Pcer_chr3A 7917807 7920780 Pcer_092903-RA
Pcer_chr3A 7944098 7949034 Pcer_092904-RA
Pcer_chr3A 7960324 7971172 Pcer_092905-RA
Pcer_chr3A 7971421 7973122 Pcer_092906-RA
Pcer_chr3A 7974119 7975123 Pcer_092907-RA
Pcer_chr3A 7976435 7979100 Pcer_092908-RA
Pcer_chr3A 7980057 7983960 Pcer_092909-RA
Pcer_chr3A 7984119 7986778 Pcer_092910-RA
Pcer_chr3A 7988233 7992094 Pcer_092911-RA
Pcer_chr3A 7995092 8003373 Pcer_092912-RA
Pcer_chr3A 8004577 8006324 Pcer_092913-RA
Pcer_chr3A 8011966 8012166 Pcer_092914-RA
Pcer_chr3A 8029870 8031687 Pcer_092915-RA
Pcer_chr3A 8035456 8036050 Pcer_092916-RA
Pcer_chr3A 8051979 8057055 Pcer_092917-RA
Pcer_chr3A 8057144 8060039 Pcer_092918-RA
Pcer_chr3A 8064379 8066412 Pcer_092919-RA
Pcer_chr3A 8087925 8090044 Pcer_092920-RA
Pcer_chr3A 8092989 8098775 Pcer_092921-RA
Pcer_chr3A 8099737 8101794 Pcer_092922-RA
Pcer_chr3A 8113416 8116931 Pcer_092923-RA
Pcer_chr3A 8119475 8128887 Pcer_092924-RA
Pcer_chr3A 8134666 8136666 Pcer_092925-RA
Pcer_chr3A 8137333 8139348 Pcer_092926-RA
Pcer_chr3A 8141214 8142173 Pcer_092927-RA
Pcer_chr3A 8142960 8148678 Pcer_092928-RA
Pcer_chr3A 8155663 8158332 Pcer_092929-RA
Pcer_chr3A 8162652 8164645 Pcer_092930-RA
Pcer_chr3A 8169662 8171390 Pcer_092931-RA
Pcer_chr3A 8175283 8178496 Pcer_092932-RA
Pcer_chr3A 8179538 8184752 Pcer_092933-RA
Pcer_chr3A 8184504 8189431 Pcer_092934-RA
Pcer_chr3A 8199695 8210902 Pcer_092935-RA
Pcer_chr3A 8216167 8220440 Pcer_092936-RA
Pcer_chr3A 8268968 8271247 Pcer_092937-RA
Pcer_chr3A 8276501 8278219 Pcer_092938-RA
Pcer_chr3A 8300589 8301152 Pcer_092939-RA
Pcer_chr3A 8304644 8308687 Pcer_092940-RA
Pcer_chr3A 8317426 8324630 Pcer_092941-RA
Pcer_chr3A 8330161 8331369 Pcer_092942-RA
Pcer_chr3A 8336109 8340371 Pcer_092943-RA
Pcer_chr3A 8357190 8361735 Pcer_092944-RA
Pcer_chr3A 8362055 8363491 Pcer_092945-RA
Pcer_chr3A 8363670 8366735 Pcer_092946-RA
Pcer_chr3A 8370048 8370662 Pcer_092947-RA
Pcer_chr3A 8371027 8373665 Pcer_092948-RA
Pcer_chr3A 8385459 8388443 Pcer_092949-RA
Pcer_chr3A 8391058 8393901 Pcer_092950-RA
Pcer_chr3A 8394699 8408938 Pcer_092951-RA
Pcer_chr3A 8414421 8414804 Pcer_092952-RA
Pcer_chr3A 8415224 8416399 Pcer_092953-RA
Pcer_chr3A 8418335 8420257 Pcer_092954-RA
Pcer_chr3A 8437798 8442997 Pcer_092955-RA
Pcer_chr3A 8443140 8449430 Pcer_092956-RA
Pcer_chr3A 8462947 8475863 Pcer_092957-RA
Pcer_chr3A 8477024 8480014 Pcer_092958-RA
Pcer_chr3A 8483880 8493163 Pcer_092959-RA
Pcer_chr3A 8518371 8521086 Pcer_092960-RA
Pcer_chr3A 8526877 8528361 Pcer_092961-RA
Pcer_chr3A 8529489 8532068 Pcer_092962-RA
Pcer_chr3A 8541755 8542354 Pcer_092963-RA
Pcer_chr3A 8544186 8549382 Pcer_092964-RA
Pcer_chr3A 8555104 8561753 Pcer_092965-RA
Pcer_chr3A 8571823 8574045 Pcer_092966-RA
Pcer_chr3A 8580152 8580523 Pcer_092967-RA
Pcer_chr3A 8590211 8590678 Pcer_092968-RA
Pcer_chr3A 8614346 8616034 Pcer_092969-RA
Pcer_chr3A 8646248 8647091 Pcer_092970-RA
Pcer_chr3A 8647597 8648002 Pcer_092971-RA
Pcer_chr3A 8667988 8670083 Pcer_092972-RA
Pcer_chr3A 8685853 8686485 Pcer_092973-RA
Pcer_chr3A 8689322 8691013 Pcer_092974-RA
Pcer_chr3A 8705518 8707160 Pcer_092975-RA
Pcer_chr3A 8718804 8720495 Pcer_092976-RA
Pcer_chr3A 8721088 8723670 Pcer_092977-RA
Pcer_chr3A 8724391 8730658 Pcer_092978-RA
Pcer_chr3A 8737235 8737798 Pcer_092979-RA
Pcer_chr3A 8740272 8743356 Pcer_092980-RA
Pcer_chr3A 8745042 8746139 Pcer_092981-RA
Pcer_chr3A 8765475 8771259 Pcer_092982-RA
Pcer_chr3A 8773878 8779752 Pcer_092983-RA
Pcer_chr3A 8779977 8782570 Pcer_092984-RA
Pcer_chr3A 8784357 8787480 Pcer_092985-RA
Pcer_chr3A 8821842 8822756 Pcer_092986-RA
Pcer_chr3A 8842666 8844443 Pcer_092987-RA
Pcer_chr3A 8850217 8855409 Pcer_092988-RA
Pcer_chr3A 8860403 8866121 Pcer_092989-RA
Pcer_chr3A 8866823 8868553 Pcer_092990-RA
Pcer_chr3A 8870070 8871001 Pcer_092991-RA
Pcer_chr3A 8877270 8881604 Pcer_092992-RA
Pcer_chr3A 8882193 8882936 Pcer_092993-RA
Pcer_chr3A 8888456 8892661 Pcer_092994-RA
Pcer_chr3A 8911298 8916600 Pcer_092995-RA
Pcer_chr3A 8973236 8974542 Pcer_092996-RA
Pcer_chr3A 9016133 9020299 Pcer_092997-RA
Pcer_chr3A 9024286 9032461 Pcer_092998-RA
Pcer_chr3A 9033928 9036281 Pcer_092999-RA
Pcer_chr3A 9050246 9053278 Pcer_093000-RA
Pcer_chr3A 9056412 9057242 Pcer_093001-RA
Pcer_chr3A 9063185 9068116 Pcer_093002-RA
Pcer_chr3A 9085925 9089189 Pcer_093003-RA
Pcer_chr3A 9091708 9092043 Pcer_093004-RA
Pcer_chr3A 9092784 9096491 Pcer_093005-RA
Pcer_chr3A 9124718 9129023 Pcer_093006-RA
Pcer_chr3A 9132616 9136382 Pcer_093007-RA
Pcer_chr3A 9136757 9138457 Pcer_093008-RA
Pcer_chr3A 9139522 9140346 Pcer_093009-RA
Pcer_chr3A 9146425 9148425 Pcer_093010-RA
Pcer_chr3A 9149014 9151313 Pcer_093011-RA
Pcer_chr3A 9157144 9166632 Pcer_093012-RA
Pcer_chr3A 9169810 9170509 Pcer_093013-RA
Pcer_chr3A 9179344 9179917 Pcer_093014-RA
Pcer_chr3A 9222571 9224648 Pcer_093015-RA
Pcer_chr3A 9228812 9239299 Pcer_093016-RA
Pcer_chr3A 9302917 9308123 Pcer_093017-RA
Pcer_chr3A 9315076 9322685 Pcer_093018-RA
Pcer_chr3A 9349309 9350244 Pcer_093019-RA
Pcer_chr3A 9368501 9373285 Pcer_093020-RA
Pcer_chr3A 9375169 9378260 Pcer_093021-RA
Pcer_chr3A 9400012 9402397 Pcer_093022-RA
Pcer_chr3A 9406850 9427508 Pcer_093023-RA
Pcer_chr3A 9429259 9430347 Pcer_093024-RA
Pcer_chr3A 9437183 9444465 Pcer_093025-RA
Pcer_chr3A 9444812 9445299 Pcer_093026-RA
Pcer_chr3A 9453235 9454305 Pcer_093027-RA
Pcer_chr3A 9458591 9459670 Pcer_093028-RA
Pcer_chr3A 9481496 9487751 Pcer_093029-RA
Pcer_chr3A 9500391 9502547 Pcer_093030-RA
Pcer_chr3A 9512098 9512745 Pcer_093031-RA
Pcer_chr3A 9513398 9514360 Pcer_093032-RA
